berklæddur	síílatin,nakin
berleggjaður	sínakin
berleiki	sínakinleiki
berlendur	síoyðin
berliga	sífátækur
berligt	síuttanhanda
berligur	sífátækur,oyðin,rakfallin
berlæraður	sínakin
bermiligheit	síregn
bermiligregn	síregn
bermiligur	sídygdarleysur
bersagdur	síbersøgin
berserksgangur	sívreiði,ørskapur
berserkur	síóflýggjakroppur
berskaki	síavlop,grugg
berskáldaður	sínakin
berskøllutur	sínakin
bersýndur	sísjónligur
bersøgin	Samheiti:barsagdur,barsøgin,bersagdur,bersøgun,bersøgutur,ofsin,opinskáraður,opsin□honum er ikki boðfalt á(vera bersøgin)breiða oman av sær t.e. avdúka seg sjálvan;einki, ikki balla inn, dylja, goyma, hylja, krógva, lúgva o.fl.;ikki ganga og úldnast;ikki leggja lok á;ikki leggjast á boðini;loysa frá posanum;siga alt bart út, beint fram;siga e-m beint upp í eyguni;siga sannleikan, satt, sum er;stinga e-m e-t upp í nøsina;vera bersøgutur, opsin o.fl.;□eg skal bæði lesa og skriva fyri honum;eg skal so væl rýða tað upp í gronina á honum;hann skal fáa av at vita;hann skal fáa av tonnum el. av tonnum skal hann fáa;hann skal ikki doyggja í syndini;hann skal sleppa at eta tað (orðini) í seg aftur↔bersøgni,opinskáraðurAndheiti:fámæltur,hóvsamur
bersøgni	Samheiti:opinskáraføri,opsnigreið orð;greið tala↔bersøginAndheiti:afturhald
bersøgun	síbersøgin
bersøgutur	síbersøgin
bert	síav illum,einans,gævi
berur	síavegndur,avgnagaður,einskærur,fátækur,nakin,oyðin,óvardur,rakfallin,skriftleysur,sørur
berva	sídrekka,fáa
bervandaður	síslitin
beskeð	síboðan,svar
beskeðin	sífólkaligur
besnissaður	sílistumlærdur
best	síumsíðir
bestamansvakt	sívaktarhald
bestastova	síhøli
bestibiti	símatur
bestikk	síútrokning
bestilla	síbíleggja
bestur	sífrálíkur
betala	sígjalda
betong	sísement
betonga	Samheiti:sementa,stoypabyggja, gera av, úr betong(i), sement(i);leggja í betong, sement↔sement
betongblandimaskina	sírøritól
betongborur	síborur
betra	sígóðska,umvæla
betran	síbati
betranarhús	sífongsul
betra seg	Samheiti:batna,betrast,blíðkast,siða segfara í kleystur;gerast annað og betri menniskja;gerast betri í sær;gerast blíður aftur;halda seg frá tí illa;leggja av at...;leggja (ringar vanar) av;skikka sær betur;sýna betri atburð;taka betri partar fyri seg;taka Gud í bróst(ið), taka Gud í sítt bróst;taka sær aðrar (og) betri partar fyri;taka sær annað skinn um bak;taka sær betri, góðar partar fyri;taka sær betri vegir fyri;venda tí illa bakið;□tað eldist (burtur) av honum(rørast)ávirkast,blotnablotna um hjartað;gerast rørdur;hitna, orna um hjartarøtur(nar);□tað flónar fyri bringuspølum (á e-m)(sissast)rógva segsansa sær(sinna seg)sissa seg,stilla seg,stillast,summa segfara út at blása;fáa tamarhald á sær (sjálvum);gerast friðarligur, róligur, sinniligur o.fl.;hugsa, sansa seg um;hugsa um málið, støðuna, tingini;ikki leypa framav;koma niður (aftur) á jørðina;maka sær á;taka tað róliga;umráða seg↔ávirkast,góðsintur,mennandi
betrast	síbetra seg,lekjast,lætta
betring	síbati
betringur	síbati
beturleiki	síbati
betur var	Samheiti:háttlíka var,líkari varbetur hevði hóskað seg, sømt seg, hevði verið um tú...;frægari, mætari, ólíkari, hevði verið, var;klókari, ráðiligari, vitigari, vitugari hevði verið, var;ólíka betur hevði verið;ólíka er ikki...;tað hevði sæð betur út um...;tað hevði sømt seg betur at...;tað var líkari at...;tú skuldi betur, heldur...(nógv er ímillum)munur er á;tað er munur á, nógv ímillum↔hóska væl,hóskiligur
beturvitin	síeftirsnarur
beygalín	síkvinna
beyka	síhópa,hópast
beytasteinur	síminnismerki
bibba	sítá
bibbaræddur	síbangin
bibbur	sífuglur
bidd	síbidding
bidda	síbiðja,kradda
biddarabræv	síkrav
biddaragonga	síbidding
biddaragongd	síbidding
biddaraposi	síposi
biddarasessur	sísessur
biddaravætti	síbiddari
biddari	Samheiti:biddaravætti,biddisníkur,ullarfólk,ullarkona(bitatrøll)e-r (barn) ið fær bita í hvørjum húsi↔bidding,biðja,kargakoka,kradda,kraddari,kraddutur,natin,natinskapur,snulta,snultari
bidding	Samheiti:bidd,biddaragonga,biddaragongd,biðing(kraddan)kraddaragonga,úrnýtsla↔biddari,biðja,kargakoka,kradda,kraddari,kraddutur,natin,natinskapur,snulta,snultari
biddisníkur	síbiddari
biddutur	síkraddutur
bidna	sífuglur
biði	síspann
biðifetil	síband
biðil	síunnustar
biðing	síbidding
biðiskinn	síhúð,lok
biðiskinsdæmi	sílíkdæmi
biðiskinskjaftur	Samheiti:skøndil,undirløgukjafturskeggleysur maður↔snøggur
biðislag	síkiman
biðistavur	síviður
biðitráður	síband
biðja	síbákna,bíleggja,halda bøn,vónaSamheiti:beiða,bidda,bøna,hamma,jabba,júka,knarra,kríggja,marra,marrast,meyla,neyra,neyrast,nøla,tjóvga,trábiðja,trúttaampa, júka, knarra, kríggja, plága o.fl. eftir e-m, um e-t;biðja e-n fyri alt í verðini, fyri Guds sakir, vælsignaðan (ikki) at...;biðja e-t (fólk, hús, konu, lív, mat o.fl.);biðja og bøna, bøna og biðja;biðja, royna bæði við óndum og góðum;biðja seg (inn á bát), við;biðja (so) bønliga, inniliga, miriliga, myrðiliga, staðiliga o.fl.;biðja um e-t;ganga á e-n, á kroppin á e-m;ganga mjáur sum tráður;heita, víkja (inniliga) á e-n;leita, týða til e-n;liggja, vera á kroppinum á e-m;lova (burtur) (í) olmussu;meyla og júka;seta, troka upp á at...;tógva eftir e-m;tráa lívið av e-m;vera sum knívur á hørðum horni(krevja)áleggja,beiða,treytaganga, skora, streingja, troka á e-n;gera krav um;geva áminningar, boð (um);leggja á;leggja e-m dýran, dýrt, eina, ríkan við;leggja, seta fram krav, krøv;leggja treyt við;minna e-n dyggiliga, strangliga á e-t;prenta e-m e-t í hugan(rykkja)heinta, krevja inn;koyra, senda til innheintan, innheintingar, innkrevjingar;minna á (skuld);senda áminning, krav, postkrav, rykkjara, rykkjarabræv↔ákall,biddari,bidding,kradda,kraddari,kraddutur,krav,noyða,sára,sjálvbiðin,snulta,snultari
biðja um fyrigeving	síangra
biðla	Samheiti:flepra,fleprast,fríggja,gilja,roynabera upp bønarorð;bera upp kvøðu sína;biðja (sær) gentu, konu, vív;biðja um gentu, konu, vív;forlova (seg);fríggja til;játtast e-m(trúlovast)lovastfáa drong, gentu;taka ring uppá(trúlova)forlova,festafesta seg burtur;festa sær konu;festa til ekta;forlova, trúlova seg;ganga saman;ganga við e-m;jarma, kasta seg saman;kasta saman;knýta festarband;sita í festi t.e. vera forlovaður, trúlovaður (við e-m);vera drongur og genta;vera tvey saman;□hann, hon hevur fingið, skotið fast(lýsa fyri teimum, tveimum)□tey skulu giftast↔ástarlív,ásttikin,dáma,fríggja,giftast,kærleiki,trúloving,unnustar
biðlafør	sítilkomin
biðlamaður	síunnustar
biðlasveinur	síunnustar
biðlasæl	síatdráttarmikil
biðlavond	síkræsin
bika	síbanna,pensla
bikaður	símálaður
bikamyrkur	símyrkur,litaður
bikandi kolsvartur	sílitaður
bikandi svartur	sílitaður
bikasvartur	sílitaður
bikbræddur	símálaður
bikkja	síhundur,óflýggjakroppur
biksvartur	sílitaður
biktráður	síband
bikutur	símálaður
bil	síløta
bila	síórógva,tróta
bilaferja	sísjófar
bilasøla	síhandilsskapur,sølubúð
bileftirlit	sívaktari
bileggarovnur	síeldur
bilferð	sítúrur
bilferðsla	síflutningur,túrur
bilferja	sísjófar
bilgjast	síilskast
bilhús	síbygningur
bilkoyring	síflutningur,túrur
billa	sísjófar
billa inn	sílúgva,meina,stoltur
billás	sílás
billykt	sílampa
bilóhapp	síólagna
bilsetur	sísessur
bilsin	Samheiti:albilsin,hamskiftur,ovfarin,ovurbilsin,steinbilsin,stórbilsin,undrandiilla við, kløkkur, púra býttur, skakkur av bilsni;sum bitið ross, sum Kánus;□hann sá út sum eitt spurnartekn;hann stóð hamskiftur, stóð sum grivin;honum varð dátt við;undirmuðurin datt niðurfrá↔áhugaður,bilsnast,fána,hugtaka,undran,undurverk
bilskúr	síbygningur
bilskúrur	síbygningur
bilsmiðja	síverkstaður
bilsnast	Samheiti:stúrsa,undrastgerast, standa bilsin, ovfarin, púra býttur, undrandi o.fl.;gløa, hyggja við;missa bæði mál og megi;sita, standa og gapa, gána, glana, gløa;sita, standa sum bitið ross, sum kánus;standa sum ein fíllur, sum eitt býtt, sum eitt ið býtt er;standa sum grivin;undra seg;undrast á, yvir;(vera um at) detta uppeftir;verða fyri ongum;verða illa, undarliga við;□eg mundi dottið uppeftir, var um at detta uppeftir;hann sat, stóð sum hevði hann bitið í lort;hann seig saman sum (ein) kruvdur kíkur;hann stóð sum steinrunnin, sum torusligin;honum varð dátt við;tá vóru brandar, eygu(r), fliður, glísur, glómur, gluggar í honum(hvøkka)hveppa,orna,órógvast,stúrsabæði orna og rodna;fáa skelk, skrekk;flóna, hitna, ylna um oyruni;gerast hamskiftur, kløkkur, skakkur, ovfarin o.fl.;gerast hálvilla, illa við;hveppa saman, við;hvøkka saman;hvøkka, stúrsa við;hvøkka við sum knívstungin;orna um, verða heitur um skallan;orna við;rópa við;standa sum negldur;støkka leysur (frá), støkka upp, støkka við;vakna við kaldan dreym;vera sum lamsligin;verða heitt tikin (t.e.) verða tikin á bóli;verða illa við;verða skelkaður;□hetta kom dátt við;honum varð dátt við;tað kom honum dáttligt, sum eitt skot;tað kom honum óvart á;tað kom sum ein løgpottur niður yvir hann;um eg varð skorin á háls, stungin so hevði eg ikki bløtt↔áhugaður,bilsin,fána,hugtaka,hveppin,ræðast,undran,undurverk,uppikastaður,ønskrast
bilsni	síundran
bilstøð	sífarstøð
bilsýn	síkanning
biltúrur	sítúrur
bilvandur	síóttaleysur
bilvanlukka	síólagna
bilvask	sívasking
bilvegur	síkoyrivegur
bilverkstaður	síverkstaður
bilvísur	síreglubundin
bilvrak	sívrak
bimba	síførka
bind	sískriv,umvav
binda	sítøtaSamheiti:bakbinda,basta,bendla,bóghefta,bregda,dreiva,eftirspenna,fatla,festa,fitja,fjøtra,hábinda,kjaftbinda,knópa,knýta,knæhefta,krosshefta,køkja,leinkja,rubba,snøra,spenna,surra,tjóðrabinda á e-n, seg, binda e-n í (línu) t.e. fella í;binda fastan;binda, festa við bregdi, knúti o.fl.;binda, knýta knút á, fyri, um;gera bregd, knút o.fl á;lata seyð upp í haft;leggja í bond, fjøtur, jarn;leggja í knúgvabrot, veingisbrot, vongsbrot;leggja um álvuna;leggja upp í bóghaft, bógvhaft, klepphaft;seta enda á(bendsla)bíleggja,royra,røra,skálka,skeyta,skúgva,skúva,vevja,vevlabinda skeyta á;binda um;gera fyri endan;leggja spjálka(r) á;leggja vav um;seta skálk á(fatla)fatla (um) e-t;fatla upp á e-n(klombra)festa við tvingu;seta klombur á;seta tvingu á(kloykja)festa,kloyna(líma)klepra,klistra(knappa)kneppaknappa, kneppa aftur(hekta)festa við hekti, hektum, við króki og lykkju(sjóða)harðlodda,lodda,slaglodda,sveisa↔band,fastur,flætta,grundfesta,keta,knútur,skorða,umvav,umvavdurAndheiti:loysa
bindi	síband,umvav
bindibók	sískriv
bindievni	síklistur
bindiligur	síhóskiligur
bindindi	sítol
bindindisleysur	sískundmikil
binding	sítøting
bindingarbók	sískriv
bindingarbundi	sígjald,hálmur
bindingarlag	síarbeiðslag
bindingartógv	síband
bing	sígoymsla
bingjuflutningur	síflutningur
bingjuhavn	sífjørður
bingjuskip	sísjófar
bingur	sígoymsla
bipa	sírura,sova
birgur	síarbeiðsførur
birki	síviður
birkiviður	síviður
birna	sífuglur
birta	síavhylja,boða,byrja,elva,ljósglæma,tendra
birtast	síhenda,livna,síggjast
birtil	síbaktalari
birting	símorgun
birtingur	síavtakafólk
biskupsgarður	síbústaður
biskupskirkja	síkirkja
biskupssetur	síbústaður
biskupsstavur	sístavur
biskupsstólur	síbústaður
bismarasnar	síhonk
bispa	sírura,sova
bit	síát,illsinnisgleps,jarðarstykkiSamheiti:glefs,gleps,hundbit,jagl,jakslan,ormabit(tanl)gnadd,gnagan,tygging(tannagrísl)ljóð av, frá tonnum↔bitvargur,bítskur,gnaga
bitabytta	síspann
bitabýti	síbýti
bitatrøll	síbiddari,ævintýrhugtak
bitgóður	síhvassur
bithorn	síoddur,óflýggjakroppur,tonn
bithundur	síbitvargur,hundur
bithøgg	síknívur,sár
biti	síagn,dáli,matur,viður
bitil	sísindur
bitin	síavgnagaður,gnaga
bitisliga	síóvinarliga
bitisligur	síbítskur,vreiður
bitleysur	síóhvassur
bitlutur	síójavnur
bitmuður	símunnur
bitmunnur	símunnur
bitorð	síspottorð
bitsár	sísár
bittonn	sítonn
bitur	síhvassur
biturligur	síhvassur
bitut	síóvinarliga
bitutur	sísnarsintur,vreiður
bituvargur	síbitvargur,hundur,óflýggjakroppur
bitvargur	síhundur,óflýggjakroppurSamheiti:bithundur,bituvargur,hornabítur,mannbit,mannbítur,mannvargur↔bit,bítskur
biv	síristing,ræðsla
biva	sírista,ønskrast
bivan	síristing,ræðsla
bíbil	sískriv
bíbilskur	Samheiti:bíbliskur,bíbliu-eftir, úr bíbliuni, halgubók, skriftini, teimum heilagu skriftunum;samsvarandi bíbliuni;við bíbilskum evni↔andligur,átrúni,Gud,gudur,kirkja,kirkjugangur,prædika,yvirjarðligur
bíblia	sískriv
bíbliskur	síbíbilskur
bíbliublað	sískriv
bíbliufundur	sífundur
bíbliukønur	sílærdur
bíbliulestur	síbókalestur
bíbliulærari	sílærarafólk
bíbliumál	sítungumál
bíbliunavn	sínavn
bíbliuorð	síorð
bíbliuskúli	sískúli
bíbliusøga	sískriv
bíbliutími	sískúlagongd
bíbliutýðing	sískriv,týðing
bíða	Samheiti:drála,dvølja,dvøljast,steðga,støðast,støðga,støvdabíða eftir e-m;bíða eins;bíða eitt bil, vet, eina løtu o.fl.;bíða eitt langt og annað breitt, sjey breið;bíða í toli, tolni;bíða til í brátt;bíða til seinni;bíða við;draga, drála, dvølja, sakta, steðga, støðga, støvda á;halda pláss, ongan veg fara, vera á sama stað;ikki fara;ikki fara av fetanum, fetinum, um slagið;ikki flyta seg úr stað;leggja, liggja bakk;liggja avhálaður, bakk, við bakkseglum;liggja veðurfastur;liggja við farsund t.e. bíða eftir farti (yvirum);ongan veg fara;standa á bíðilista;standa stillur;verða verandi(vera, verða ov seinur)detta, leggjast á rossakropp;drála ov leingi;fáa myrkur, nátt á seg;ikki fáa dagræði;ikki gerast liðugur;koma danglandi, darlandi, dronglandi, rólandi (aftaná);koma ov seint;koma undir nátt;koma, vera í seinna lagi;leggja nátt á seg;liggja sjóvarfallið av sær;standa løgi av sær;sveima, vera sum sildreki;vera eftir;vera eftirbátur;vera ov seinur;vera ov seinur á sjóvarfallinum;vera seinur aftur↔aftra seg,bíðan,drál,eftirbátur,latur,letast,putla,róliga,standa í stað
bíðan	Samheiti:bíðing,bíðingartíð,bíðitíð,bráðfeingisdvøl,drál,drálan,dvøl,seta,standsur,steðgur,støðgur,uppathalding,vápnahvíld,vera,veran(parkering)parking↔aftra seg,bíða,drál,eftirbátur,ivast,letast,róliga
bíðilisti	síyvirlit
bíðiløn	sígjald
bíðing	síbíðan
bíðingarløn	sígjald
bíðingartíð	síbíðan
bíðirað	síriðil
bíðirúm	síhøli
bíðirøð	síriðil
bíðistova	síhøli
bíðitíð	síbíðan
bíggja	síspáa
bíldutur	sílitaður
bílegging	síkrav,pakkapostur
bíleggja	síbinda,skoytaSamheiti:bestilla,biðjaandrøða á e-n;biðja e-n senda;biðja um;senda bílegging, ordra
bíleggjaraovnur	síeldur
bíligur	Samheiti:einkisligur,einkisverdur,eyðvolað,fonglítil,javnringur,lakur,lítilsverdur,lættvunnin,minniverdur,munaleysur,munalítil,munarleysur,ótýðandi,óumvarðandi,óvandaður,slættisligur,slættligur,sløðaligur,sløðaraligt,smáfeingin,smáfeingis,smáfingin,smáfjøkin,smáligur,smámunaligur,smáur,smávegis,týdningarleysur,týdningarlítil,ússaligur,vánaligur,verðleysur,virðileysur,virðisleysur,virðislítileinki at breggja, rósa sær av;einki at gera hóvasták burturúr;einki at mikla av, um;einki at reypa, róla, rópa, rósa av;einki soleiðis;einki til tað;ikki vert at goyma;ikki vert at láta við vørrini, tala, tosa um;smáfongt t.e. smáligt t.e. lítið at taka av;størri á orði enn á borði;○sum eingin goymd, goyming, góði, einki virði er í;sum lítið og einki hevur at siga, týða, sum ongan týdning hevur;□hatta er bæði komandi og farandi;hatta er eygnariv, skøtuagn, stakkalastás o.fl.;hatta er ikki vert at láta við vørrini um, ikki vert at tala um;hatta hevur einki upp á seg;legg ikki (lag) í (hatta);tað flytur, førir, førkar ikki snarið;tað ger ongan mun, munar einki;tað liggur einki lag á(ódýrur)bíligur,eyðkeyptur,kostnaðarlítil,niðurfarin,niðursetturbæði komandi og farandi;einki, lítið verdur;lættur í prísi;(nógv) lækkaður, niðurfarin, niðursettur (í prísi);sera bíligur;uttan virði;□hatta fæst fyri gávuvirði, keypsprís, keypspening;hatta fæst fyri lágan prís, lætt keyp, næstan einki;hatta fæst fyri lítið og einki, lítið og lætt, næstan ongar pengar;prísurin er í botni, lágur, niðarlaga, vánaligur o.fl.;tað er ikki peningsvirði, skinsvirði í hasum;tað etur ongan mat(vera bíligur)einki, lítið, lítið og einki, næstan einki kosta;einki virði, ongan týdning hava;fara fyri lágan, lítlan, lættan, ongan, ringan, vánaligan prís↔kosta,kostnaðarleysur,sama ger,smáluturAndheiti:dýrur,týðandi
bílæt	símynd
bílætabók	sískriv
bílæti	símynd
bína	síhyggja
bíning	sístaran
bírætta	Samheiti:avloysa,rættvísgerageva seinastu oljuna;geva syndafyrigeving;veita altarsins sakramenti↔bírætting,fyrigeving
bírætting	Samheiti:avlát,avloysing,rættvísgerð,syndafyrigeving,syndaloysingfyrigeving syndanna(sakrament)halgigerð,sakramentiseinasta oljan(syndajáttan)viðkenning↔altarsfólk,bírætta,fyrigeving,kirkja,kirkjugangur
bísturkaldur	síkaldur
bísturtonn	sítonn
bíta	síeta,gnaga,grasa,verkjaSamheiti:flika,skerahava gott bit;renna í gjøgnum e-t;royva, standa á;vera beittur, hárhvassur, hvassur o.fl.↔brýna,hvassur,knívur,óhvassur
bítaraross	síross
bítingarhundur	síhundur
bítskliga	síóvinarliga
bítskligur	sísnarsintur,vreiður
bítskur	sísnarsintur,vreiðurSamheiti:bitisligur,glúpskur,grammur,illførur,snakin○sum bítur, hevur hug at bíta, vil bíta↔bit,bitvargur
bítur	símatur
bjarg	síberg
bjarga	sísetaSamheiti:endurloysa,forða,frelsa,fría,lofta,loysa,reddabjarga, hjálpa, loysa úr vanda;gera frían, leysan;geva e-m frælsi aftur;keypa leysan;lata, loysa úr bandi, fjøtrum, hafti;leggja lívið við fyri e-n;loysa frá synd og glatan, venda e-n um;seta egna lív í váða, vága lívið (fyri e-n);vinna e-m frælsi(bjarga sær)bjarga lívinum;koma undan vetri;liva veturin av;loysa høvdið;loysa seg undan bana;loysa seg undir vetur;renna undan høggi;sleppa at liva;sleppa beinheilur, heilskapaður, óskalaður, snikkaleysur o.fl.;sleppa høggaleysur, órevsaður, skadleysur, skaðaleysur o.fl.;sleppa í heilum líki;sleppa til rýmingar;sleppa undan vanda;sleppa úr fjøtrum;sleppa við hvøkkinum, sviðanum;sleppa við lívinum, skinninum;sleppa við nøsini millum bæði eyguni;sæta sær t.e. bjarga sær, klára, redda seg;tiggja grið, lív↔bjargari,bjarging,eira,fríur,loysa,óskalaður,verja,verja annan,verja segAndheiti:kúga
bjargaegg	síegg
bjargaferð	síbakkagonga,túrur
bjargafuglur	sífuglur
bjargaførur	sítilkomin
bjargagonga	síbakkagonga,seyður
bjargagras	sígras
bjargagøta	síkoyrivegur
bjargahagi	síjarðarstykki
bjargakyrra	sígóðveður
bjargalína	síband
bjargalíri	sífuglur
bjargalív	síbakkagonga,gerandislív
bjargamaður	síveiðimaður,ævintýrhugtak
bjargamál	síafturljóð
bjargamót	síútlinja
bjargari	Samheiti:bjargingarlið,bjargingarmaður,endurloysari,frelsari,frelsarmaður,hjálparlið,leitingarmaður,lívbjargari,loysnari,sálarhirði,sálarhjálpari,sáluhjálpari↔bjarga,bjarging,fríur,óskalaðurAndheiti:drápsmaður
bjargarøkt	sírøkt
bjargaseyður	síseyður
bjargaskrubb	sísár
bjargasnar	síhonk
bjarga sær	síbjarga
bjargatog	síband
bjargatorva	sígrasvaksin blettur
bjargatosti	sítosti
bjargatussi	síævintýrhugtak
bjargaveðrur	síseyður
bjargdjevul	síævintýrhugtak
bjargin	símettur
bjarging	síkristningSamheiti:bjørg,endurloysing,endurloysn,frelsa,frígering,lívbjarging,loysn,redningur,sálarbót,sálarhjálp,undankoma,úrráð,útloysing,útloysn,útvegur(syndabót)umvendingbjarging frá glatan, synd(álit)aðalhyrnissteinur,bjarging,hald,lívakker,trygdarnettað ein byggir, lítur á↔bjarga,bjargari,fríur,kristning,líta á,óskalaður,trygd
bjargingarbátur	sísjófar
bjargingarbúni	síklæði(r)
bjargingarflaki	sísjófar
bjargingarlið	síbjargari
bjargingarløn	sígjald
bjargingarmaður	síbjargari
bjargingarskip	sísjófar
bjargingarsvimjing	sísvimjing
bjargklæddur	síílatin
bjarglendi	síberg
bjarglent	sísteyrrættur
bjarnarbuna	sífótur
bjarnardúrur	sísvøvnur
bjarnartænasta	síhjálp
bjarnaterri	síterri
bjarngangur	síljóð
bjarnterri	síterri
bjartgrønur	sílitaður
bjartleiki	síljósglæma
bjartoygdur	síoygdur
bjartreyður	sílitaður
bjartskygdur	síklókur,vóngóður
bjartskygni	Samheiti:bjartsýni,kátlyndi,lívhugur,lívsdirvi,lívsfrøi,lívsgleði,lívshugur,lívsjáttan,lívskæti,lívsmót,lívstokki,lívstrá,lívstreyst,lívstreysti,lívsvilji,lívsvón,ljóssýni,lættlyndi,lættsinni,vónsýni(gamanslyndi)hugvæti,humor,skemtilyndi,skemtingarlyndi(glaðlyndi)ljóslyndi↔dirvi,djarvur,glaður,gleði,manniliga,megi,nasadjarvur,óttaleysur,vága sær,vón,vóna,vóngóðurAndheiti:troystarloysi,tunglyndi
bjartsýni	síbjartskygni
bjartur	sígóðviðrað,skínandi
bjarva	sídroyma,dubba,lúgva,umvæla
bjálkaskoyti	sískoyti
bjálki	síviður
bjálva	sídubba
bjálvaður	síílatin
bjálvi	síhúð
bjálving	Samheiti:klæðing,súðklæðing(innballing)innpakking,pakking,umbjálving↔dubba,kjala
bjóða	síbákna,elva,geva,keypa
bjóða av	síelva
bjóða seg til	síátaka sær
bjóðing	síboðan
bjór	símøsn,rúsdrekka
bjóra	sílúgva,umvæla
bjóraður	síósannur
bjórari	sílygnari
bjóri	sílepi,slintra
bjølga	Samheiti:bjølgast,flaga,flæa,hosa,hosja,hylkja,hylkjast,skopa,skopast,skopra,skoprastikki liggja væl at, vera ov vítt;□klæðini hanga lavandi niður, slavra um hann;klæðini hanga, skopa, skopra, skoprast uttan á honum↔hovin,rúmligur,størrast
bjølgakast	sífall
bjølgasíður	síhovin
bjølgast	síbjølga
bjølgfullur	síjavnstrokin
bjølgmettur	símettur
bjølgstórur	síhovin
bjølgur	síbløðra,fitibjølgur,húð,knykil,likam
bjølgutur	síhovin,rúmligur
bjøll	síregn
bjølla	síregn,ringiklokka,skefti
bjølluband	síhonk
bjøllukúgv	síneyt
bjøllur	síregn
bjørg	síberg,bjarging
bjørk	síviður
blabb	sískríggj
blabba	símøsna,skríggja
blabra	símøsna
blað	sílag,pappír,skriv
blaða	sískoyta;blaða upp á...;blaða upp í bók;hyggja, leita, skeita í bók;kasta um, upp;opna bók;sláa upp;venda blað, blaði, síðu↔lesa,skriv
blaðfesta	sískriva
blaðfólk	sírithøvundur
blaðfrælsi	sífrídómur
blaðgjald	síavgjald
blaðgrein	sískriv
blaðgrøni	sílitevni
blaðgøla	síósemja
blaðhald	Samheiti:hald(blaðhaldari)haldari(halda)keypa fast;seta seg fyri;standa fyri;vera (fastur) haldari (av...)
blaðhaldari	síblaðhald
blaðkjak	síorðaskifti,ósemja
blaðklandur	síósemja
blaðknappur	sígróðurnál
blaðknubbi	sígróðurnál
blaðlýsing	síboðan
blaðmaður	sírithøvundur
blaðmál	sítungumál
blaðrúmd	sípláss
blaðsíða	sískriv
blaðskoyta	sískoyta
blaðskrivari	sírithøvundur
blaðskriving	sískrift
blaðstjórn	sívald
blaðstríð	síorðaskifti,ósemja
blaðstýri	sívald
blaðsøla	síhandilsskapur,sølubúð
blaðtari	sítari
blaðteigur	síluteind
blaðtræta	síorðaskifti,ósemja
blaðungur	síungur
blaðæðr	síæðr
blak	Samheiti:fastakast,fastasøkk,grindakast,kast,kastigrót,kavablak,kavabóltur,kavaknetti,kavakúla,leysakast,leysasøkk,moldblak,runublak,sókn,steinblak,verpa,vørpa↔blaking,stikla steinar,tveita
blaka	síførka,spæla bólt,storma,tveita
blaka sær	banga sær;blaka hondum;royna at fáa hita í hendurnar, kroppin;royna at halda hitanum, halda seg heitan;sláa bátsmansklapp, bátsmanssløg↔hita
blaking	Samheiti:andkast,ákast,brotskast,fríkast,innkast,kast,klingruvarp,kúluvarp,málkast,sleggjuvarp,spjótkast,spjótvarp,steinblak,tríggjametrakast,umkast,varp↔blak,stikla steinar,tveita
blakingarsteinur	sígrót
blakstampur	síkassi
blaktabarur	síeinskærur
blaktaður	síeinskærur
blaktastilli	sígóðveður
blaktra	síførka,glitra
blaktur	sírørsla
bland	síblandingur,skeivleiki,vavstur
blanda	sídreiva,gloyma,mistaka seg,villast
blandaður	sífløkturSamheiti:burturblandaður,kynblandaður,óektaðurblandaður uppí, við, saman við;ikki ektaður;meykaður saman↔blandast,blandingur,dreiva,fløkja,fløktur,millum,vavsturAndheiti:einskærur
blandan	síblandingur,vavstur
blandast	blandast, renna saman við (e-m);blandast uppí, við (e-t);gerast, vera samanhangandi, hanga, loða saman;koma í bland;koma í ólag;leypa, renna saman(fløkjast)dreivast,hópast,kurlastgerast uppikastaður, uppkastaður;koma í hóp (við e-t), til hópar;koma í streymtrol, trol;koma, renna upp í nokka;koma saman;koma upp í ein hurlivasa, nokkasnúður, strúgva;liggja í leggbragði;□beitan er komin upp í bøll, rulk, hongur uppi á nevi, uppi í bølli↔blandaður,blandingur,dreiva,fløkja,fløktur,millum,vavstur
blandimaskina	sírøritól
blanding	síblandingur,vavstur
blandingsbotnur	síbotnur
blandingstøð	síkøstatøð
blandingur	Samheiti:bland,blandan,blanding,blendi,blending,blendingur,innannøring,íbland,kynbland,kynblanding,kynblendingur,ljóðbland,málmbland,samanvavstur,skurvblanding,skurvblandingur,vavgreyturbæði sløgini↔blandaður,blandast,dreiva,fløkja,fløktur,millum,vavstur
blanka	síógvuligaSamheiti:bona,glasa,glæra,skyggjafáa at glinsa, skína o.fl.;gera blankan, gjøgnumskygdan, skyggjandi;slípa blankan↔gyltur,leggja á,skínandi
blankastilli	sígóðveður
blankastillur	síblikastillur
blankállur	sífiskur
blankskygdur	sískínandi
blankur	síeinskærur,glærur,skínandi,skriftleysur
blant	símillum
blarv	símøsn
blarva	símøsna
blavra	símøsna
blábleikur	síbleikur
blábøka	sífuglur
blábøkutur	sílitaður
bládjúpur	sídjúpur
bládropar	sílitevni
bládúgva	sífuglur
bládýpi	Samheiti:atdýpi,avdýpi,avgrund,blámi,blámur,botnloysi,deyðakav,djúp,djúpál,dýpd,dýpi,flogdýpi,gjódýpi,havdjúp,havdýpi,heljardýpi,kav,sjódýpi,skordýpi,svølg,tráðudýpi,undirdjúp,undirdýpiá ongum botni;□e-r fær ikki botn↔djúpur,fiskileið,fjørður,hav,uttansyndis
bládæmdur	síbleikur,litaður
