gerandislív	Samheiti:andlív,bjargalív,bygdarlív,eginlív,felagslív,foldarlív,fólkalív,heimalív,heimlag,heimlív,hjúnalív,húsháttur,húskislív,húslag,húslív,hvønndagslív,innanhýsislív,innilív,jarðarlív,levnað,levnaður,lív,lívsførsla,lívsgøta,lívsháttur,lívskor,lívslag,lívsleið,lívsmáti,lívsvegur,mannalív(ið),mentanarlív,náttarlív,nærlív,privatlív,samfelagslív,samlív,samtilvera,sjálvlív,sjólív,sjónleikalív,skipslív,tilvera,tilveran,tíggjan,tjóðlív,ungmannafelagslív,útilív,vanalív,verandagligt lív;eins lívsfjørður;gerandisligt lív;heimlig viðurskifti;húslig viðurskifti;lív og levnað(góðalív)harramanslív,perlulív,stáslív,stuttleikalív,valalívgott lív;□hann hevur jól og góðar dagar;hann kann breiða upp á seg, láta væl at, vera væl nøgdur;hann livir sum ein greivi(kristinlív)gudslív,trúarlívlív í trúgv, trúnni(neyðarlív)hundalív,trælalív,vánalívneyðarsligt lív;□á tað skil;á tann peis;her er ringt húsaskil, hússetur;her eru eingi, ring húskor;hetta er ikki fólkalív;hetta er ikki lív (fyri fólk);tað stendur illa til heima;tað var ein peis, ein standur, eitt skil;tá græt skiparin↔liva,livandi,lív,medferð,mentan,standur,vani
gerandismessa	síkirkjugangur
gerandisplagg	síklæði(r)
gerandissjagg	síarbeiði,baksan
gerandisstarv	sístarv
gera skilarúm	Samheiti:avbyrgja,brósta,frábyrgja,innrætta,rima,skila,skildra,skjaldra,skjøldra,skottabýta, skifta sundur í rúm;gera skilavegg(ir);seta bróst, skilavegg, vegg upp;seta rimar í;skila av;skildra av, sundur;skotta av, upp;sláa fjalir, negla, skjaldra uppfyri(rúma)rúma bát;rúma sundur;rúma trongt;seta rúm í↔sundurbýttur
gera skráan	Samheiti:fláa,hella,skráa,skráskera,skreiða,sneiðafáa at halla;gera e-t minni reyst;gera hallandi, skráandi o.fl.;gera, klippa, skera á skráan, skrátt↔halla,halli,hallur
gera skúlating	gera heimaarbeiði;gera sín heimasetning;lesa uppá(hava fyri)fáa at lesa heima;fáa fyri;hava heimaarbeiði fyri;hava rokning, stíl o.fl. fyri;hava sum setning↔frálæring,læra seg,lærdómur,skúlagongd
gerast	síhenda,verða
gera striku	Samheiti:rípa,strika,strípa(teina)spølagera linju, rípu, strípu o.fl.;gera ríputan, stríputan o.fl.↔beinur,strika,stríputur
gera sær fyri skommum	bera seg býttliga, skammiliga, óvandaliga at;ganga sum ein, eitt skendsil, sum eitt spott;ganga sum ein landaskomm, skomm;gera seg til láturs;gera seg útlagnan;gera sær til skammar;skikka sær illa;vera ein skemd, skomm fyri...;vera til skammar;vera verstur við seg sjálvan;vera ringastur móti sær sjálvum;vera sær sjálvum at meini↔eyðmýkja,smæðast,smæðin,spilla fyri sær
gera sær ómak	sívanda sær
gerð	símedferð,streymurSamheiti:avrik,einsmansgerð,gerning,gerningur,neyðsynjargerð(fremjing)útinning
gerða	sísteingja
gerðabók	sífrásøgn,yvirlit
gerðabýti	síbýti
gerðardómur	sídómur
gerðarleysur	síarbeiðsleysur
gerðarlítil	sílatur
gerðarljóst	síljósglæma
gerðarloysi	síarbeiðsloysi
gerðarløn	sígjald
gerðarmál	síendamál
gerðarnevnd	sívald
gerðarrættur	sívald
gerðartroyggja	sígjald
gerðavald	sívald
gerði	síjarðarstykki
gerðisfólk	síjarðyrkismaður
gerðisgarður	sígarður
gerðisjørð	síjarðarstykki
gerðismaður	síjarðyrkismaður
gerðisstykki	síjarðarstykki
gerikt	síútlinja
gering	síhovna
gerning	sígerð
gerningsmaður	síbrotsmaður,oddamaður
gerningur	sígerð
gersemi	sídýrgripur
gersimi	sídýrgripur
gessa	síarga
gessigur	síhugspentur,skjótførur,øvundsjúkur
gessin	sígraður,hugspentur,skjótførur,øvundsjúkur
gessur	sígreði,megi,trá
gesta	sívitja
gestablídni	síblídni
gestablíðskapur	síblídni
gestablíður	sígóðsintur
gestaboð	síveitsluhald
gestabók	síyvirlit
gestahús	síbygningur
gestakamar	síhøli
gestaleysur	sífólkaoyðin
gestalærari	sílærarafólk
gestamatur	símatur
gestarúm	síhøli
gestasong	síseingjarstaður
gestastova	síhøli
gestblídni	síblídni
gestblíður	sígóðsintur
gestfiskur	sífiskur
gestlærari	sílærarafólk
gestur	sífuglurSamheiti:altarsgestur,bátafólk,bátamaður,brúdleypsfólk,brúdleypsgestur,fagnaðargestur,ferðafólk,ferðagestur,ferðingardrongur,ferðingarmaður,heiðursgestur,hornagestur,hotellgestur,hvønndagsgestur,jólagestur,komumaður,kostbúgvi,langfaragestur,náttargestur,náttarmaður,ófriðargestur,ókunnufólk,ólavsøkugestur,skemdargestur,snultigestur,stevnugestur,summargestur,uttanbíggjargestur,váðagestur,vetrargesturfastur fusur, fúsur (har);fremmand fólk;innboðin gestur;óboðin gestur↔búgva,hýsa,vitja,vitjanAndheiti:vertur
getlast	símeina
geva	síelva,mataSamheiti:avhenda,bera,bjóða,egna,eiðfesta,fáa,flýggja,handa,lata,leska,ofra,ogna,rætta,senda,seyrga,skeinkja,sørga,traktera,veitaanda at e-m;beiska, egna e-n;bera avskurð;bera í húsini;býta, deila, flýggja út;egna e-n eitt sindur;eiðfesta, kanna, skriva, ætla e-m e-t;fáa e-m e-t til handa;fáa e-m upp í hendurnar;geva hvørjum sítt;geva, lata av hondum, burtur, frá sær;geva, lata til ognar;geva við arvabrævi;geva við heitum hondum;lata arva, eiga, fáa, hava o.fl;lata av hondini;lata inn;leggja eftir seg;ríva bos úr bási (t.e.) bjóða tað seinasta ein eigur;stinga e-m e-t í lógvan, nevan;vælsigna e-n við e-m↔afturborin,fáa,gáva,gevari,gjalda,lønturAndheiti:fáa,kradda,stjala
geva mjólk	símjólka
gevari	Samheiti:veitari(sendari)innsendari(innsetari)inngjaldari↔fáa,gáva,geva,gjaldariAndheiti:móttakari
gevast	síenda,liva
geva øðrum skyldina	breiða burtur av sær;leggja, skylda e-n fyri, undir e-t;siga annan sekan;skylda upp á ein annan(sleppa sær undan ábyrgd)fáa annan at taka ábyrgdina, skrædlið, skyldina;frákanna sær (e-t ið e-n sjálvur hevur gjørt);geva øðrum skyldina;hava e-n til hólga, skotbjálva fyri seg;ikki tora at siga sína hugsan, stíga fram;krúpa aftur um hurðarbak;lata annan gjalda, svíða, taka um endan, verja seg;rýma undan ábyrgd, skuld, skyld, skyldu o.fl.;skylda upp á hini;vera prettin, umkenningarsamur↔lúgva,skuldseta,slatra,svik,svika
gevifesta	síslaki
geviligur	síúrtøkugóður
gevingartíð	síendi
geykn	sílógvi
geykur	sífuglur
geyl	sískríggj
geyla	sískríggja
geylan	sískríggj
geyrabátur	sísjófar
geyrabóltur	síbóltur
geyrapípa	sísigarett
geyri	sítari
geyrur	sítari
geytari	sínagli
geyti	sínagli
gidda	sírista
gift	síeitur
gifta	síeydna,giftast,hjúnalag
giftarmál	síhjúnalag
giftast	ekta e-n;fara á brúðarbonk;fara undir pott t.e. giftast heima;fáa sær konu, maka, mann, vív o.fl.;ganga í nýtt hjúnalag;ganga saman í hjúnaband, hjúnalag;gerast, verða hjún, maður og kona;gifta seg (við e-m);giftast e-m;giftast inn;giftast uppaftur;giftast við e-m;knýta hjúnaband;lata seg víga í hjúnaband;standa brúður t.e. skula giftast;taka til ekta, ektar;taka til hústrú, konu, mann(gifta e-n, tvey)gifta,kolla,para,vígageva saman í hjúnalag;geva til konu;gifta e-n burtur;klampa, klássa saman;neyðgifta e-n;víga e-n, tvey(giftur)afturgiftur,burturgiftur,inngiftur,makaður,óstakur,paraður,samangift,tvígiftur,uppafturgiftur,útgiftur,vígdurgingin, vígdur í hjúnaband, hjúnalag;□tey eru samangivin(vera giftur)hava konu, mann;standa í hjúnabandi;vera hjún(vera giftur við)hava, eiga sum konu, mann;hava, eiga til konu, mann(leysagiftur)gásagiftursum búgva, liva saman;sum liva saman ógift↔biðla,hjúnalag,trúloving,vígsla
gifting	síhjúnalag
giftingaraldur	síbarnaár
giftingarførur	sítilkomin
giftsettur	símannvándur
giftur	sígiftast,para
giggutur	síilla ílatin
gigla	síhyggja,rista
gignast	síeydnast
gignisligur	síhóskiligur
gignissprek	síviður
gignistræ	síviður
gignisverk	sívalaverk
gikt	sípína
giktarflog	sípína
giktarrunnur	síknykil
giktarveður	síveðurlag
gikthundur	síhundur
giktpíndur	sísjúkur
giktsjúkur	sísjúkur
giktslitin	sísjúkur
giktvølur	síknykil
gil	síá,dalur
gilbakki	síbakki
gilbotnur	síbotnur
gildi	sídygd,veitsluhaldSamheiti:algildi,fullgildi,lóggildi,løggildi,rættargildi↔galda,galdandi,játtan,lóg
gildigur	sígaldandi
gildisdagur	síhátíð
gildishald	síveitsluhald
gildishús	síbygningur
gildiskvøld	síhátíð
gildisleysur	sídølskur
gildismatur	símatur
gildisskáli	síbygningur,høli,skeinkistova
gildisstova	síhøli
gildisvís	sílíkur
gildugur	síførligur,prúður
gildur	sígaldandi
gilja	síbiðla,hugtaka,svika
giljutur	síójavnur
gilla	síagn,fiskur,makast
gillumurtur	sífiskur
gilsbakki	síbakki
gilstrom	síútlinja
gima	sígraður,smakka at,stinka
gimalamb	síseyður
gimaroykur	síluktur
gimasmakkur	sísmakkur
gimbra	síseyður
gimbrarlamb	síseyður
gimbrarlambsneisti	sípinkulingur,seyður
gimbrarseyður	síseyður
gimbri	síseyður
gimbur	síseyður
gimburlamb	síseyður
gimburlambskrov	sílikam
gimburlambskøttur	sípinkulingur,seyður
gimburlambsneisti	sípinkulingur,seyður
gimi	síluktur
giming	sígjald,samlega
gimlingur	síseyður
gimmutur	síilla ílatin
gimsa	síganga
gimsteinur	sígrót
gimtevur	síluktur
gin	sífótafet
gina	síganga
gingin	síliðin
ginna	síhugtaka,svika
ginsamur	sínærlagdur,raskur
ginsemi	símegi
gintur	síhugspentur,raskur,skjótførur,vóngóður
gippa	sísparka,spæla bólt
gips	sígrót,umvav
gipsa	síleggja á,leypa um
girari	síkenning
girdi	símark,rimaverk
girdur	síavbyrgdur
girða	sísteingja
girðast	síivast
girði	símark,rimaverk
girðing	símark,rimaverk,sjóvarilska
girðingarboð	síboðan
girðlast	síarbeiða óvandaliga,ivast
girnast	sítráa
girnd	sígreði,trá
girndarfullur	sígraður,øvundsjúkur
girndarhugur	sígreði,trá
girndarmikil	sígraður,øvundsjúkur
girndaróður	síøvundsjúkur
girokonto	síroknskapur
gisa	síljóða,rista
gisin	síholutur,rakfallin,svunnin
gisna	ganga sundur;gerast gisin(tavna)flána,gærna,tadnagerast gærutur;gerast leysari, ótættari;gærna, flána, tadna, tavna sundur(gryðja)gerast tunnslitin↔holutur,slitin
gisnaður	síbrotin,holutur
gissa	símeina
gissil	síbýttlingur
gista	síbúgva,vitja
gistihús	síbústaður,bygningur
gisting	síbústaður
gistingarhús	síbústaður,bygningur
gita	síføða,megna,meina,nørast,siga,tíma
gitan	símeting
giti	síámæli,fongur,illgruni
gitikapping	síkapping
gitin	sínavnframur
giting	símeting
gitisverk	síarbeiði
gitnaðarverja	sífyribyrging,vernd
gitnaður	sílív
givið	síeyðvitað
givin	síendaður,kostnaðarleysur,útmøddur
gíggj	síámæli
gíggja	sílovprísa,tráa
gírigur	sínatin
gírin	sínatin
gírni	sínatinskapur
gírugur	sínatin
gíslatøka	sítvingsil
gísli	sífangi
gívin	síraskur
gívur	símegi,óflýggjakroppur,ævintýrhugtak
gívurliga	símanniliga
gívurligur	síraskur
gjakkaskortur	sídularbúni
gjala	sístorma
gjald	síavgjald,hevnd,staðSamheiti:afturgjalding,afturløning,eftirgjalding,gjalding,greiðsla,mótveiting,partagjald,rindan,útgjalding,útgreiðsla(løn)aktarær,aktingarlamb,aktingarløn,aktingarær,aktær,aldursstyrkur,andøvsfiskur,arbeiðaraløn,arbeiðsløn,atgongugjald,atgongupeningur,atløga,avdráttur,avgreiðslugjald,avlamiseftirløn,avlamishjálp,avlamisrenta,avlamistrygging,avlatingarløn,avriksløn,avskurður,ársgjald,ársinnløga,ársinntøka,ársløn,árspeningur,ársvinningur,bátalamb,bátslamb,beita,bindingarbundi,bíðiløn,bíðingarløn,bjargingarløn,borðfæ,brunatryggingargjald,brundpengar,bruttoløn,burðargjald,byrjanarløn,dagbót,dagløn,dagpeningur,dagsløn,dansipengar,desasneið,desasneis,dráttarflak,dráttrarflak,eftirløn,eftirseturenta,einkjueftirløn,einkjupeningur,einkjuuppihald,ellisrenta,endaløn,endurgerð,eykainntøka,eykaløn,eykasamsýning,fargjald,farmagjald,felagsgjald,finningarfiskur,finningarløn,finningarspik,fjalllamb,fjallløn,fjallseyður,fjallull,fjallær,flutningsgjald,flutningskeyp,flytingarløn,forvinningur,fólkaeftirløn,framíhjáløn,frítíðarløn,føringarlamb,føringarpartur,gerðarløn,gerðartroyggja,giming,glaðingarlamb,gongulamb,gonguløn,grundløn,hald,heimagjald,heimløga,heintingargjald,hjáinnløga,hoyggingarlamb,hoykonulamb,hoylamb,hoyløn,hungursløn,hýra,inngjald,innløga,inntøka,keypagjald,konufólkaløn,láginntøka,lestrarstyrkur,limagjald,líkaløn,lønarinntøka,lønarlamb,lønarseyður,matseyðalamb,mánaðarløn,minstaløn,mundur,mvg,nettoløn,neytabiti,neytaløn,oddabiti,ómagahýra,ómakaløn,ómaksløn,ómanshýra,pensjón,postgjald,prestahald,presthald,rakløn,rentuinntøka,rættarær,røkt,røktingarlamb,røktingarløn,røktingarseyður,røktingarær,samgongulamb,samsýning,sáttmálaløn,sendipeningur,seyðamansløn,seymiløn,seymingarløn,sjónvarpsgjald,skattainntøka,skjútsløn,slóttulamb,slóttuløn,slóttumansløn,snodd,sornkonuløn,søgubiti,sømdarløn,sømdarpeningur,tilhaldslamb,tímaløn,tímansløn,tjóðarinntøka,turkageykn,umloysur,uppfiskingarløn,útgjald,útgreiðsla,útkoma,útlát,útvarpsgjald,vatndrýlur,viðurgerð,viðurgjald,viðurlag,vikuløn,vøkufiskur,vørugjald,yvirtíðarløn↔afturgjald,avgjald,endurgjald,hjálp,løntur,útreiðsla
gjalda	Samheiti:avgreiða,betala,greiða,kosta,kvitta,lúka,peia,reiða,rinda,skatta,svarageva aftur;gjalda í hond(ina);gjalda í reiðum peningi;gjalda, rinda, svara hvørjum sítt;greiða gjald;koma (út) við pengunum;leggja (pengar, pening) á borðið;leggja út (fyrils);skatta (t.e.) gjalda skatt(endurgjalda)bøta,høsna,javnsýna,samsýnabetala, geva, gjalda, greiða, lata, rinda aftur, afturfyri;bøta aftur;gjalda bót;greiða, kvitta bøtur, skaðabøtur, skuld(fíggja)endurfíggja,kosta,umfíggjabera kostnað, útreiðslur;broyta fíggingartreytir;fíggja av nýggjum;seta pening í, útvega pening til e-t(løna)samsýnageva, lata o.fl. afturfyri;løna aftur;veita løn, samsýning, viðurlag o.fl.(handgoldin)goldin í hondina↔afturborin,afturfyri,afturgjald,avgjald,avrokna,endurgjald,fígging,geva,gjaldari,gjaldkomin,løntur
gjaldari	Samheiti:inngjaldari,løngjaldari,skattaborgari,skattgjaldari↔gevari,gjaldaAndheiti:móttakari
gjaldfreist	sífrest
gjaldfrest	sífrest
gjaldføristrupulleiki	sífátækt
gjaldførur	síríkur
gjalding	sígjald
gjaldjavni	síjavnvág
gjaldkomin	Samheiti:dagfallinfallin, komin til gjaldingar;farin yvir gjaldstíðina, tíðina;□gjaldkomið avdrag, lán↔afturgjald,avgjald,gjalda
gjaldkort	sípeningur
gjaldleysur	síkostnaðarleysur
gjaldoyra	sípeningur
gjaldoyramarknaður	sísølubúð
gjaldsjavni	síjavnvág
gjaldskái	sífrest
gjaldstreyt	sílíkindi(r)
gjaldtrot	sífátækt
gjalla	síljóða
gjalur	sívindur
gjar	síagn
gjarhaki	síknívur
gjarhella	sígrót
gjarna	síoftaSamheiti:fegin,fródliga,fróliga,fýrisliga,gladliga,glaðiliga,glaður,gleðiliga,glúpskliga,grammliga,heitliga,hippisliga,hjartaliga,hugaliga,hugliga,kátan,kátliga,lystiliga,orðaleyst,søtan,søtliga,turvtiliga,turvtisligaalt tað ið lívið lystir;av stórum huga;í stórum;so tað stendur eftir;sum eg veit ikki hvat;sum ongantíð áður;upp á lívið;uttan at ivast;uttan himpr, drál o.fl.;við gleði;við góðari lyst, góðum lysti;við leik og lyst;við stórari gleði↔átaka sær,hjálpsamur,sjálvbiðin,villigurAndheiti:ógjarna
gjarnám	síútlinja
gjarsker	sísker
gjarsteinur	sígrót
gjarvaksin	síloðin
gjá	síkluft
gjáarbakki	síbakki
gjáarberg	síberg
gjáarbotnur	síbotnur
gjáarkelkur	síkluft
gjáarkjaftur	síinngongd
gjáarkjálki	síberg
gjáarlag	síkluft
gjáarmunni	síinngongd
gjáarskapilsi	síkluft
gjáartrom	síútlinja
gjáarveggur	síberg
gjálv	sísjóvarilska
gjálva	sígera aldu
gjálvasjógvur	sísjóvarilska
gjálvi	sísjóvarilska
gjálvur	sísjóvarilska
gjálvutur	síaldutur
gjánka	síivast
gjánkaliga	sílánkasliga
gjánkaligur	síivasamur,støðuveikur
gjánkasliga	sílánkasliga
gjánkasligur	síivasamur,støðuveikur
gjó	síkluft
gjódýpi	síbládýpi
gjógv	síkluft
gjókjaftur	síinngongd
gjólingslamb	síseyður
gjólingur	síseyður
gjómunni	síinngongd
gjósa	sífúka
gjóstur	sívindur
gjóta	síkluft
gjóti	síkluft
gjótrom	síútlinja
gjótulag	síkluft
gjums	síljóð
gjumsa	síljóða
gjøðin	sídjarvur,hugspentur,nærlagdur,raskur
gjøgnturrur	síturrur
gjøgnumbakaður	sísteikja
gjøgnumbloyttur	sívátur
gjøgnumdálkaður	sískitin
gjøgnumferð	sítúrur
gjøgnumfrosin	síkaldur
gjøgnumgataður	síholutur
gjøgnumgløddur	síkannaður
gjøgnumgongd	Samheiti:gong,gongd,loynigong,loynigongd,loynistíggjur,loynistígur,smoga,smuga(villinistíggjur)villiniborg,villinistígur↔hol,hola,myrkaskot,sniðgøta
gjøgnumgosin	síkaldur
gjøgnumhitaður	síheitur
gjøgnumhugsa	síteinkja
gjøgnumlestur	síbókalestur
gjøgnumlýsa	síkanna
gjøgnumlýsing	síkanning
gjøgnumlýstur	síkannaður
gjøgnummynstraður	símynstrutur
gjøgnumskakaður	síbangin
gjøgnumskygdur	síglærur
gjøgnumslag	síavrit
gjøgnumstoktur	sísteikja
gjøgnumstungin	síavstoktur í...,kaldur
gjøgnumveður	síregn
gjøgnvátur	sívátur
gjøgnveður	síregn
gjøgnvæta	síregn
gjøgnvæti	síregn
gjøldkúgv	sígeldingur,neyt
gjøldneyt	sígeldingur,neyt
gjølla	sítýðiliga
gjøllhugsa	síteinkja
gjølliga	sítýðiliga
gjølligur	sínákvæmur
gjøllkanna	síkanna
gjøllmjáur	síúrklænur
gjølloygdur	síoygdur
gjølvingur	síseyður
gjør	sífuglur
gjørdur	síendaður,skikkaður
gjørð	síband,ringur
gjørði	síjarðarstykki
gjørðutur	sílitaður
gjørligur	síatkomandi,raskur
gjørvitin	síforvitin
gjøtl	símeting
gjøtla	símeina
gjøtlast	símeina
gladliga	sígjarna
glaða	síbákna,boðan,rokilsi,storma,toka,vindur
glaðbeintur	sívilligur
glaðiliga	sígjarna
glaðing	síboðan
glaðingarlamb	sígjald,seyður
glaðingarpláss	sístað
glaðingarstað	sístað
glaðingarstaður	sístað
glaðlyndi	síbjartskygni
glaðlyndur	síglaður
glaðlyntur	síglaður
glaðoygdur	síglaður
glaðsintur	síglaður
glaðskygdur	sívóngóður
glaðuleyst	síblikastillur
glaður	sígjarnaSamheiti:alfegin,brúnafegin,brúnfegin,fegin,findarfegin,findarglaður,fródligur,fróligur,fróur,glaðlyndur,glaðlyntur,glaðoygdur,glaðsintur,gleðifullur,gleðimikil,góðhýrin,himmalfegin,himmalglaður,himmalsintur,himmalskur,himnasinnaður,hjartaglaður,hjartalættur,hugaglaður,hugalættur,hugfegin,huglættur,innankátur,kátligur,kátlyndur,kátlyntur,kátoygdur,kátur,kváður,lívsfegin,lívsfróur,lívsglaður,lívskátur,ljóðkátur,ljóslyntur,lyndislættur,lystigur,lystugur,lætthugaður,lættlyndur,lættlyntur,lættsintur,morgunfróur,morguntýður,ovfarakátur,ovfegin,ovurfegin,ovurglaður,ovurkátur,sálarglaður,sinnislættur,sjelaglaður,skaðakátur,sorgleysur,spølin,teitur,týður,upplyftur,vælhýrdur(lukkuligur)eydnuborin,eydnuríkur,eydnusælur,farsælur,lukkuborin,lukkudrukkin,lukkusælur,sællur,sælumikil,sælur,sæluríkur(allur) á lofti, so upp í loft av..., upp í loft;fegnari enn fegin;feitur og fregin, fróur av fullum maga, fróur og fegin, fróður og glaður;fullur av, fyltur við gleði;glaður í hjartanum, um hjartað;glaður, ljósur, lættur í huga, sinni;hjartans fegin;í góðum hýri, lag, loti, skørum;í himmalgóðum lag;í sjeynda himli;í sovorðnum findarlag;lættur av, í lyndi;lættur um hjartað;sum fuglur á ljósum degi;□hann er væl bygdur, frýntaður, frýntur, hýrdur, stjølaður;hann situr sum ein fegin lomvigi;hann spældi við veingjum og veli;hann sær ljós á hvørjum fingri;hvør liður og limur spældi;innan í honum leikar og lær;tað leikti bæði vel og vingir;tað liggur væl á honum;tað læði hvør kjøtbiti á honum;tað læt, spældi hvør fingur á honum↔bjartskygni,eydnuberandi,gleða ein,gleðast,gleði,gleðirómur,halda gleim,halda veitslu,nøgdur,stuttleiki,upplagdur,veitsluhald,vóngóðurAndheiti:mótfallin,sorgarbundin
glaðurok	sírokilsi,toka,vindur
glaðustrok	sírokilsi,toka,vindur
glamlýsi	síljósglæma
glammgangur	sílevind
glammur	sílevind
glamp	síljósglæma
glampa	síglitra
glampi	síljósglæma
glamra	síljóða
glana	síhyggja
glansa	síglitra
glansbílæti	símynd
glansmynd	símynd
glanspappír	sípappír
glansur	síljósglæma
glansutur	sískínandi
glantarí	sístuttleiki
glantast	síhalda gleim
glantrarí	sístuttleiki
glantrast	síhalda gleim
glantrileikur	sísjónleikur
glanus	sígánus
glappakast	síólagna,skeivleiki
glar	síglas
glara	síleggja á
glareygu	sísjóneyka
glareygutur	síoygdur
glargrýti	sígrót
glaring	síhinna
glaroygdur	síoygdur
glarutur	síkornutur
glas	sífløska,kvennskøp,moydómurSamheiti:deydaleika,fløskubrot,fløskuglas,glar,glasbrot,glaspetti,gluggaglas,krukkubrot,krússabrot,leika,leikapetti,leirpottaleika,pottabrot,rútaglas,vakurleika,vindeygaglasglasbrot, -flís, -leika, -splintur
glasa	síblanka,leggja á
glasaður	sífrystur
glasast	síhálur
glasbjørg	síævintýrhugtak
glasbrot	síglas
glaseygu	sísjóneyka
glasing	síhinna
glaskendur	síglærur
glaskirkja	síkirkja
glaskrukka	sífløska
glaskvoysa	sífiskur
glasoygdur	síoygdur
glaspetti	síglas
glasstova	síhøli
glasstovuloft	síhøli
glastrevjubátur	sísjófar
glastrygging	sítrygging
glastryggja	sítryggja
glata	sílorka burtur
glataður	síburturvilsturSamheiti:fokin,mistur,rokin,týndur,undirginginfarin í hundarnar;□hann býður (tess) ikki bøtur;hann hevur ongan kjans, møguleika;hann hvørki siglir ella rør undan;hann klárar seg ikki;hann rísur ikki undir tí;har er eingin bøn;har er eingin vón um bjarging;har vóru ongar náðir;honum stendur ikki til bjargingar, til bót(a)(r)↔miseydnast,oyðileggjast,óbøtiligur
glatan	síundirgangur
glatast	síoyðileggjast
glavind	síknívur
glámlýsi	síafturskin,ljósglæma
gleða	sígleða ein,gleðast
gleða ein	Samheiti:fegna,frøa,gleðagera e-n fegnan, fróan, glaðan, kátan o.fl.;veita e-m fegni, frøi, gleði o.fl.↔glaður,gleðast,gleði,gleðirómur,halda gleim,halda veitslu,hugtaka,stuttleiki,veitsluhald,vóngóður
gleðast	Samheiti:fegnast,frøast,samgleðast,stórgleðastfegna, frygda, frygða, frøa, gleða seg;finna fragd, frøi, gleði í...;gleða seg til...;gleðast um, yvir e-t;hava fragd, frøi, gleði av...;hava gott í boði, væntu;kenna hjartayl;njóta, nýta e-t;sýnast, vera fegin, glaður, ovurfegin o.fl.;vera glaður fyri e-t;vera sum fuglur á ljósum degi;vera, verða sum fjøruti, tíggju;□e-t fløvar hjartað↔glaður,gleða ein,gleði,gleðirómur,halda gleim,halda veitslu,hugnaligur,hugna sær,smílast,stuttleiki,veitsluhald,vóngóðurAndheiti:syrgja
gleði	sístuttleikiSamheiti:fagnaður,fárakæti,feginkensla,feginleiki,feginskapur,fegni,flenningarhugur,fongfrøi,fragd,fróleiki,frygd,frøi,fylakæti,gleðirúsur,góðalag,góðhýrur,hugagleði,hugkæti,hugnaður,illveðursfrøi,innangleði,jólagleði,jólahýrur,jólalag,kettukæti,kæti,lívsfrøi,lívsgleði,lívskæti,ljóðkæti,ljóslyndi,lyst,lystur,lættsinni,margkæti,ovfarakæti,ovurfegni,ovurgleði,ovurhýrur,ovurkæti,sigursgleði,skálkakæti,skemtingarlyndi,sveiggj,svøvnkæti,svøvnrall,teiti,undirkætiglaðlyndi t.e. glatt, kátt sinni;glaðlynt, kátlynt sinnalag;gott lag;góður hýrur↔bjartskygni,glaður,gleða ein,gleðast,gleðirómur,halda gleim,halda veitslu,hugni,stuttleiki,veitsluhald,vóngóðurAndheiti:sorg
gleðiár	síinnløgutíð
gleðiboð	síboðan
gleðiboðskapur	síboðan
gleðibros	sískellilátur
gleðidagur	síinnløgutíð
gleðievni	síuggi
gleðifullur	síglaður,mennandi
gleðifundur	sífundur
gleðigenta	síleyslyntur persónur
gleðihátíð	síhátíð
gleðileysur	sísorgarbundin,svárur
gleðiliga	sígjarna
gleðiligur	símennandi
gleðiljóð	sígleðirómur,sangur
gleðimikil	síglaður,mennandi
gleðirómur	Samheiti:fagnaðarrómur,fagnaðarróp,fagnaðarrøða,fagnaðarsongur,fagnaður,feginsróp,fragdarljóð,gleðiljóð,gleðiróp,gleðisongur,hálov,hálovan,hurrá,hurráróp,lovsongur,lættasuff,prísan,sigurróp,sigursróp(klapp)klappan,klapping,lógvabrestur,lógvaklapp↔fagna,glaður,gleða ein,gleðast,gleði,halda gleim,halda veitslu,stuttleiki,veitsluhald,vóngóðurAndheiti:grátur,gremjan
gleðiróp	sígleðirómur
gleðirúsur	sígleði
gleðisongur	sígleðirómur
gleðistund	síinnløgutíð
gleðitár	sídropi
gleðitíðindi	síboðan
gleðitungur	sísorgarbundin
glefs	síbit,illsinnisgleps
glefsa	sískelda
glefsutur	sísnarsintur
gleiðbeintur	sístoltur,villigur
gleiðhyrntur	síhyrntur
gleimmikil	símennandi
gleimur	sístuttleiki
gleiv	sífótafet
gleiva	sígangaSamheiti:gapa,gloppaganga gleivandi;horva, vísa úteftir í erva, neðra;standa, vera í gleivstøðu;vera eitt gleiv;vera gleiðbeintur, gleivbeintur, gleivin, gleivur;vera gleiðhyrntur, gleivhyrntur, rúmhyrntur, víðhyrntur;vera sum ein gleivarkokkur, eitt gleivarspenni(glopra)glisa,skinaikki falla væl;vera gisnaður, sundurgingin o.fl.;□tað sæst (dagur) ígjøgnum, ímillum↔upplatin
gleivbeintur	síbeintur,stoltur,villigur
gleivhyrntur	síhyrntur
glenna	sískelkja
glentan	sístuttleiki
glentast	sífjákast,halda gleim
glentra	síhalda gleim
glentran	sístuttleiki
glentrarí	sístuttleiki
gleppa	sílosna,miseydnast
gleppakast	síólagna,skeivleiki
gleppakøst	sílótir
glepparaliga	sítosa óskilliga
glepparaligur	sítosa óskilliga
gleps	síbit,illsinnisgleps
glepsa	sískelda
gler	síkavi
glera	síleggja á
glerfrystur	sífrystur,kaldur
glerhella	síhinna,kavi
glering	síhinna
glerkaldur	síkaldur
glerkuldi	síkuldi
glerlagdur	sífrystur
glerlokaður	sífrystur
glerpetti	síkavi
glerpípa	síkavi
