eitran	Samheiti:blóðeitran,blýggjeitran,eitring,mateitran,pylsueitran,roykeitran↔eitra,eitrandi,eitur
eitrandi	síógvuligaSamheiti:eitraður,eiturkendur,eiturkyndur,eiturligur,sjúkuelvandi,spilluelvandi↔eitra,eitran,eitur,torførur
eitring	síeitran
eittnú	sítil dømis
eittoyra	sípeningur
eitur	Samheiti:andeitur,banadrykkur,eiturbikar,eiturbland,eiturdrykkur,eiturevni,eiturgass,eiturkorn,gift,móteitur,músakorn,mølkúla,ormaeitur,óminnisdrykkur,rottueitur,rottukrút,skaðaevni,valmannadrykkurdrepandi evni;eitrandi drykkur;eitrandi evni;heilsuskaðiligt evni;lívshættisligt, skaðiligt, vandamikið evni(rúseitur)drekkaløgur,drøgg,rúsevni,rúsdrekka,rúsløgur↔eitra,eitran,eitrandi
eiturbikar	síeitur
eiturbland	síeitur
eiturblásin	síhovin
eiturdrykkur	síeitur
eiturevnavápn	sívápn
eiturevni	síeitur
eiturfínur	síúrklænur
eiturfon	síeiturkoppanet
eiturgass	síeitur
eiturhvassur	síhvassur
eiturkaldur	síkaldur
eiturkendur	síeitrandi
eiturkoppanet	Samheiti:eiturfon,eiturkoppanót,hím,hýggja,kongulvág,kongurvág,lokkanet,lokkaroykur,spinnilvevur↔fella
eiturkoppanót	síeiturkoppanet
eiturkorn	síeitur
eiturkuldi	síkuldi
eiturkyndur	síeitrandi
eiturligur	síeitrandi
eiturmein	sískaði
eiturmorð	sídráp
eitursettur	símannvándur
eitursmáur	sísmáur
eiturtonn	sítonn
eiturtunnur	síúrklænur
eiturvákn	síknívur
eiturvápn	sívápn
ekjuskip	sísjófar
ekkafullur	síbangin
ekkaleysur	síóttaleysur
ekkaloysi	sídirvi
ekkamikil	síbangin
ekkamóður	síútmøddur
ekkamøddur	síútmøddur
ekkamøði	símáttloysi
ekkasamur	síbangin
ekki	síræðsla,sorg
ekkja	síkvinna
ekkó	síafturljóð
ekkóa	síljóða
ekra	síjarðarstykki
ekrubakki	síbakki
ekrugás	sífuglur
ekrugras	sígras
ekrukúgv	síletingi,neyt
eksamia	sípróvroynd,váttan
ektaður	síeinskærur,frálíkur,sannur
ektakona	síkvinna
ektamaður	síhúsbóndi
ekurkúgv	síletingi,neyt
ekurneyt	síletingi,neyt
ekvator	síringur
elaklænur	síúrklænur
elaligur	sísmáur
elalítil	sísmáur
elapinkulítil	sísmáur
elapinkutur	sísmáur
elda	síhita,nøra,styrkja,tendra
eldast	Samheiti:aveldast,avoldast,fyrnastelda seg út;eldast ov tíðliga;fara úr gildi;gerast avoldaður, eldri, fornur, gamal o.fl.;níva við elli;slíta fullan aldur;verða eldri, gamal;víkja fyri aldri;□aldur er fallin á (ein);elli tekur at boyggja (ein);tað eldist (burtur) av honum↔aldrandi,barnaár,ellisár,fornminni,gamalmenni,tilkomin
eldáseting	síífesting
eldávaring	síávaring
eldband	síband
eldbrík	sísessur
eldbumba	síbumba
elddovin	sívátur
elddópur	síbyrjan,dópur
elddyggur	síeldtryggur
eldfastur	síeldtryggur
eldfimur	Samheiti:eldhættisligur,eldkvæmur,kvæmur↔eldførur,eldtryggur,eldur,loga,spreingikvæmur
eldfjall	síeldgos
eldfrensur	síkuldakráka
eldfressur	síkuldakráka
eldførisdós	síkassi
eldføriskistil	síkassi
eldførur	Samheiti:brennandi○sum er góður at brenna, kann brenna, brennast;sum hevur gott, stórt brennivirði;sum nyttar at brenna, til brenni;□hetta er gott at kynda við↔eldfimur,hitiAndheiti:eldtryggur
eldgamal	síaldrandi
eldgerð	síífesting
eldglæma	síeldur,ljósglæma
eldgos	síeldurSamheiti:eldfjall,gos,gosfjall,gosgrýti,goshálsur,gosop,gosoyggj,gosrøð,grótbræðing,runi,spreingigos
eldgrót	sígrót
eldgrúgva	síeldur
eldgrúvusteinur	sígrót
eldgrøv	síeldur
eldhav	síeldur
eldhol	síhol
eldhuga	sístyrkja
eldhugaður	síáhugaður
eldhugi	sííblástur
eldhugur	síáhugi,íblástur
eldhurð	sílok
eldhús	síhøli
eldhættisligur	síeldfimur
eldibrandur	síeldur
elding	sííblástur,ífesting
eldiviður	síbrenni
eldkattur	síkuldakráka
eldketta	síkuldakráka
eldkúla	síeldur
eldkvæmur	síeldfimur
eldloysi	sítørvur
eldmikil	síáhugaður
eldmurtur	sífiskur
eldneisti	síeldur
eldoffur	síoffurgáva
eldovnur	síeldur
eldreiða	síbrenni
eldreiggj	síbrenni
eldreyður	sílitaður
eldrok	síeldur
eldroynd	sípróvroynd
eldsaltur	sísaltur
eldsál	síavtakafólk
eldsbruni	síeldur
eldsjógvur	síeldur
eldskaði	sískaði
eldskáli	síhøli
eldskírn	sídópur
eldslogi	síeldur
eldslóð	síeldur
eldsovnur	síeldur
eldstaður	síeldur
eldstólpi	síeldur
eldtinna	sígrót
eldtolin	síeldtryggur
eldtryggur	Samheiti:elddyggur,eldfastur,eldtolin,ovndyggur○sum ikki brennur;sum tolir eld, (nógvan) hita, varma(frostdyggur)○sum tolir frost, (nógvan) kulda↔eldfimur,tryggurAndheiti:eldførur
eldtunga	síeldur
eldur	síaldrandiSamheiti:aning,avlatingareldur,bakingareldur,bál,bálaeldur,bálalogi,bálareldur,báleldur,bluss,brandaglóð,brandur,brenna,breyðeldur,brimbál,brimi,bryggjubál,drýlaeldur,døgurðaeldur,eimingur,eldglæma,eldgos,eldgrøv,eldhav,eldibrandur,eldkúla,eldrok,eldsbruni,eldsjógvur,eldslogi,eldslóð,eldstólpi,eldtunga,gasslogi,geisari,grúgvueldur,húsabruni,jarðareldur,jarðeldur,ketilseldur,ketilslív,kolaeldur,koleldur,lampulogi,legubál,lív,log,logi,lokkalogi,morguneldur,nátturðaeldur,nýggjársbál,nýggjárseldur,offureldur,sjóðingarlogi,skógareldur,skurðlogi,smiðjueldur,sorneldur,sprittlogi,torveldur,troðingareldur,trøllalogi,váðalogi,viti(eimur)eimyrja,glóðabak,glóðbak(eldstaður)alva,alvi,alvur,álva,árin,árnur,bál,bileggarovnur,bíleggjaraovnur,brenniovnur,eldgrúgva,eldovnur,eldsovnur,fýrstaður,gassovnur,grúgva,hitaverk,kabúss,kabússa,kolovnur,komfýrur,langeldur,oljufýr,oljufýrur,oljukynding,oljuovnur,ovnur,peis,petroliumsovnur,rundovnur(hirðing)hirðingartorva,náttarbrandur,náttbrandur(neisti)brandaglóð,brandakol,brandkol,brandsnev,brandur,eldneisti,glóð,gneisti,neistafok,neistaregn,neistarok,pípuglóð,sigarettglóð,smiðjuloppa,soyribrandur↔allogandi,brenni,brunnin,eldfimur,hita,hiti,hitna,ífesting,loga,sløkkja,sløkna,tendraAndheiti:køliverk
eldvandi	sívandi
eldvatn	sírúsdrekka
eldvápn	sívápn
eldverk	sífýrverk
elgja	sídrekka
elja	síleyslyntur persónur
eljastríð	sítrá
eljusjúka	sítrá
eljusjúkur	síøvundsjúkur
eljustríð	síósemja,trá
elli	síellisár
elliár	síellisár
ellibrek	síbrek
ellibrekaður	síútmøddur
ellidagar	síellisár
ellidøkkur	sílitaður,útmøddur
ellifarin	síútmøddur
ellifólk	sígamalmenni
elligamal	síaldrandi
elligráur	sílitaður,útmøddur
elliheim	síbústaður
ellihvítur	síaldrandi,litaður
ellikomin	síaldrandi
elliljótur	síaldrandi,litfarin,misháttur
ellimenni	sígamalmenni
ellimerktur	síútmøddur
ellisár	Samheiti:aldur,aldurdómsár,aldurdómur,avdeyðaaldur,ár,eftirlønaraldur,elli,elliár,ellidagar,ellisdagar,gamalsaldur,lívskvøld,síðseturá elliárum;á ellidøgum;á ellisárum;á ellisdøgum;á framkomnun árum;á gamalsaldri;í aldurdómsárum↔aldrandi,barnaár,eldast,fornminni,gamalmenni,tilkomin
ellisbrek	síbrek
ellisbrekaður	síútmøddur
ellisdagar	síellisár
ellisfólk	sígamalmenni
ellisgrógvin	síaldrandi
ellisheim	síbústaður,bygningur
ellisjón	síeyga
ellismaður	sígamalmenni
ellismerktur	síútmøddur
ellisrenta	sígjald
ellisrukka	sírukka
ellisvamm	síbrek
elliveikur	síútmøddur
elliviknaður	síútmøddur
ellubiti	síband,noða
elma	síjarðarstykki
elska	síásttikin
elskaður	sídáma
elskari	síleyslyntur persónur
elskast	síásttikin,fríggja
elskhugi	síkærleiki
elskhugur	síkærleiki
elskiligur	sígóðsintur
elskin	sígóðsintur
elskuliga	síyndisliga
elskuligur	sígóðsintur
elskulingur	síyndisbarn
elskur	síkærleiki
elstur	sífrumborin
elta	síásttikin,hamast,jagstraSamheiti:deiggja,knoða,leivadeiggja, elta, knoða, leiva saman (breyð, drýl);deigna (t.e.) leggja deiggj (deigna breyð);gera deiggj;loypa í ein fingur (t.e.) knoða drýl(røra)pískarøra, píska til, upp í skúm;røra saman(tyrla)toyta(kirna)gera, kirna smør↔matgera,røritólAndheiti:mala sundur
eltibløðra	Samheiti:driftinivel,nálg↔hamast,nærgongdur
eltin	sínærgongdur
elting	Samheiti:atsókn,forfylging,forfylgjan,happ,happing,jagstran,jagstur,mannajagstran,meinsókn,meinsøking(jødahatur)gýðingahatur↔hatur,jagstraAndheiti:rýming
eltingur	síhundur,leyslyntur persónur
elubiti	síband,noða
elv	síá
elva	Samheiti:ávirka,birta,evla,fáa,føða,gera,geva,íbirta,kosta,kveikja,loypa,magna,orsaka,skapa,valda,vekja,vinna,volda,yppaala av sær;bera í sær;bera (so) í band(i);birta í;elva av, eftir sær;elva, evla, virka til;føra, hava við sær;gera sítt;gera sítt til, hava ta ávirkan, tær avleiðingar at...;gera tað at...;geva byr undir;geva eitt hugnám, inntak (av e-m);hava skyldina, skyld í;hava til fylgju;hjálpa til, laga tað so, skipa so fyri, vera við til at...;vera atvoldin, atvoldnir í;vera atvold, orsøk í, til;vera grund til(áleggja)bjóða,krevja,mana,mána,ráða,skipagera av at...;geva (strong) boð um;krevja av e-m at...;skipa fyri(eggja)andstevna,elva,evla,lokka,mana,mána,ráða,ráðleggja,tilmæla,viðmælaávirka e-n til at...;birta, eggja, yppa undir, uppundir, upp undir;eggja, mæla, ráða e-m til at...;fáa e-n til (at gera e-t);flyta um, undir e-n;geva ráð;halda, stuðla e-m til;hurta, hvista, hæsa, koyra, skunda, yppa undir;koma við uppskoti um;leggja e-m orðini í munnin;leggja e-m ráð;leggja, seta fram uppskot;mæla til;ráða e-m (til) e-t;ráða ráðgerð t.e. geva, leggja, veita góð ráð;skjóta upp;skjóta uppá, upp á e-t;stimbra e-n í at...;studda e-m til;veita e-m ráð;□hon løðir og hann skjýtur(bjóða av)bjóða e-m av í einvíggi;bjóða til bardaga;eggja e-m til bardaga, hólmgongu, kappingar, stríð o.fl.;ekla seg inn á e-n;gera, fáa e-n illan, vreiðan;senda avbjóðing, krígsavbjóðing;skjóta mál til holmgongu;stevna e-m á hólm↔arga,árin,endaúrslit,henda,hending,íblástur,orsøk,styrkja,tessvegna
elvast	síhenda
elvi	sííblástur,megi
elviligur	sísterkur
elving	síillgruni,íblástur,orsøk
elvur	síá
emalja	síhinna
emaljera	síleggja á
emaljeraður	sígyltur
embæti	sístarv
embætisbróðir	sífelagslimur
embætisførur	síarbeiðsførur
embætisgarður	síbústaður
embætishús	síbústaður,bygningur
embætisjørð	síjarðarstykki
embætisleggald	sífínarimpa
embætisleið	sístarvsgrein
embætismannavald	sívald
embætisvald	sívald
embætisverk	sívald
emming	síveðurhvíld
enda	Samheiti:avgreiða,bremsa,fullfíggja,fullføra,fullgera,fullinna,fullkoma,lata enda,lúka,slíta,steðga,stoppa,støðga,støvda,útinna,útrættaarbeiða (e-t) undan;draga uppúr;fáa enda á e-m;fáa frá hondini;fáa, gera burtur av sær;gera bart;gera e-t burturav;gera, fáa liðugt;koma á mál;lata av;leggja seinastu, síðstu hond á verkið;lætta ljóðið av;seta rekspónin í;siga uppat (í dansi), uppatsagt;sláa botn í (e-t);steðga, støðga e-m(gevast)bremsa,steðga,stoppa,støðga,støvdageva, leggja frá sær;geva seg yvir;geva skarvin yvir;gevast á hendi, hendur, hondum;geva upp;hava deyðavatn í høvdinum, koma á deyðavatn t.e. ikki orka at hugsa (longur);ikki koma úr stað;ikki orka at huga ella minnast;ikki síggja nakran útveg;ikki vita (nøkur), (síni livandi) ráð;kappa kík;kasta bæði boga og stong;kasta bæði hendur og føtur (frá sær);kasta, leggja frá sær;laða uppí;laða upp í dyr, dyrnar;lata alt fara;leggja árar(nar) inn;leggja kongin;leggja stilt;missa bæði hond og fót;missa áræðið, hugin, mótið;mynstra av;renna seg fastan;tveita alt frá sær;yvirgeva e-t, seg(fáa enda)bráðtagna,bráðsteðga,bráðstøðga,skerda,skerja,slitna,steðga,steintagna,stoppa,støðga,støvda,tagna(hvørva)forsónast,sjálvhvørvablíva, verða burtur;detta av, burtur;dovna, doyggja, fána burtur;draga, fara burtur;falla burtur, niður, niðurfyri;fáa ein bráðan enda;fáa ein enda;gerast tigandi;gerast, verða liðugur við e-t;geva, halda uppat;hvørva, kámast, minka, támast burtur í einki;hvørva so líðandi;koma burtur í einki;koma fyri einki;koma, verða til einkis;lætta av;steðga upp;verða at, (av) ongum↔endaður,hava til úrslit,minka,nærkast endanum,tapa,tigaAndheiti:byrja,halda út
endaboya	síbløðra
endabrestur	síendi
endadagur	síendi
endaður	Samheiti:allur,av,avgjørdur,avhæsaður,avverkað,fullfíggjaður,fullførdur,fullgjørdur,fullkomin,fullliðugur,fullvirkaður,givin,gjørdur,liðugur,lokin,niðurlagdur,steðgaður,uppathildin,úti,yvirstaðinat enda komin;fingin frá hondini;førdur út í æsir;givin, hildin uppat;komin at enda;steðgaður upp;□hetta er, var alt;nú er søgan úti;nú er søgan øll;so er, var alt(í hæddini)fullversnaðurupp á tað besta, hægsta, mesta, versta o.fl.(komin í hæddina)komin at tí ringasta;komin í høvd, høvdina↔avlagdur,deyður,enda,hava til úrslit,liðin,nærkast endanum,svunnin
endafara	síkanna,leita
endafesti	sísessast
endakíkur	síbløðra
endaknútur	síendi,knútur
endalangur	síendilangur
endaleikur	síendi,kapping
endaleysa	síógvuliga
endaleysur	sínógvur,varandiSamheiti:avkubbaður,endleysurbrotin av;○sum endar brádliga, snópisliga
endaligur	sítíðaravmarkaður
endalína	síband
endaloysi	Samheiti:endloysi,markloysi,tíðloysi(ævinleiki)ævileiki(ódeyðileiki)ódeyðiligleiki↔lívstíð,løta,tíðarskeið,varandi,æviga
endalykt	sídeyði,endi
endaløn	sígjald
endamark	símark
endamál	Samheiti:aðalendamál,akt,baktanki,byggiætlan,endamið,eygnamið,fyriætlan,gerðarmál,heimagerð,heimangerð,hugsan,hyggja,høvuðsendamál,høvuðsmál,lívsmál,lívsmeining,lívsmið,loyniætlan,mark,markmið,mál,málpolitikkur,meining,meiningur,mið,politikkur,sak,samætlan,stevna,stevnumið,stórætlan,tilætlan,upplegg,vild,vilji,ætl,ætlan,ætling,ætlingurfelags ætlan;loynd ætlan, loyndur tanki (við e-m);mark og mið, mál og mið, mið og mál↔áhugi,felagsmál,stevnuleið,umrøðuevni
endamið	síendamál
endanekkur	síendi
endareisa	síreisa
endaskil	síendaúrslit
endaspæl	síendi,kapping
endastund	sídeyði,endi
endaúrslit	Samheiti:avgangur,avleiðing,avlæsing,avstøða,endaskil,endi,fylgja,heildarúrslit,niðurstøða,úrfáningur,úrleiðsla,úrskurður,úrslit,úrtøka,valúrslit,virknaðuralt samanlagt;endalig støða;í alt(reglufesti)avleiðing,avstøða,eftirfylgd,eftirfylgja,virknaðurreglubundin hugsan↔búnast,elva,endi,fast takist,grøði,hava til úrslit,úrtøkugóður,yvirskot
endaveggur	síveggur
endaveitsla	síveitsluhald
endavenda	síkanna,leita
endavendast	sífalla
enda við at...	síhava til úrslit
endaørindi	síendi,sangur
endi	síband,deyði,oddur,veggurSamheiti:arbeiðssteðgur,avlæsing,áramót,ársendi,árslok,banastingur,bani,bollabrestur,deyðastingur,deyði,endabrestur,endadagur,endaknútur,endaleikur,endalykt,endanekkur,endaspæl,endastund,endaørindi,finala,fundarslit,krígslok,leiklok,lívslok,lok,lønarsteðgur,mønubrestur,mønustingur,niðurløga,príssteðgur,slit,steðgur,stríðslok,trot,uppathalding,útgangur,vikuendi(afturlating)afturlatingartíð,gevingartíð,steinging,steingingartíð↔deyði,endaúrslit,hava til úrslit,íhald,undirgangur
endilangur	Samheiti:endalangur,barðlangur,útstrektureftir allari longdini;í allari síni longd(strektur)útrættur↔avveltur,falla,fatna,fattur
endiliga	sísanniliga,umsíðir
endleysur	síendaleysur,nógvur,varandi
endloysi	síendaloysi
endurbót	síafturbøting
endurbrot	síbrotsverk
endurbyggja	síendurskapa
endurbøta	síendurskapa,grøða
endurbøting	síafturbøting
endurdoypa	sídoypa
endurdópur	sídópur
endurferma	sílossa
endurferming	sílossing
endurfíggja	sígjalda
endurføddur	síumvendur
endurføða	síendurskapa,umvenda
endurføðast	síumvenda
endurføðing	síafturbøting,kristning
endurgáva	síeftirgerð
endurgera	síendurskapa
endurgerð	síafturbøting,endurgjald,gjald
endurgeva	Samheiti:apa,endursiga,endurtaka,herma,keipa,myndaapa, gera, taka eftir øðrum;apa seg, sær eftir e-m;gera, hava, siga, taka upp aftur;gera, siga um aftur;keipa seg eftir øðrum;skriva av(avmynda)avrita,trygdarrita,tvítakagera eftirmynd, gjøgnumslag, makaskjal, trygdaravrit, tvítak o.fl.;gera, taka avrit(fjølrita)margfaldagera fleiri, nógv eintøk av e-m(ljóstaka)ljósritagera ljóstak av e-m↔avmynda,avrit,eftirgerð
endurgeving	síeftirgerð
endurgjald	Samheiti:afturbót,dagbót,endurgerð,endurgreiðsla,endurrindan,grindaskaði,hansi,javnsýning,lívsbót,loysifæ,loysigjald,loysnargjald,manngjøld,mansbót,matarhvalur,mathvalur,munnpengar,narribót,narripengar,narripeningur,peningabót,sakaroyri,sakarpeningur,sallur,samsýning,sáttargjald,sekt,sektaroffur,sektarrenta,skaðabót,skaðavákn,skammbót,tryggingarveiting,uppgjald,viðurgerð,viðurgjald,viðurlag↔afturfyri,afturgjald,avgjald,gjald,gjalda,uppreisn
endurgjalda	sígjalda
endurgjaldskrav	síkrav
endurgreiðsla	síendurgjald
endurholding	síkristning
endurhugsa	síteinkja
endurkeyp	síhandilsskapur
endurleiga	síbúgva,hýsa
endurljóð	síafturljóð
endurljóða	síljóða
endurljóma	síljóða
endurljómur	síafturljóð
endurloysa	síbjarga
endurloysari	síbjargari
endurloysing	síbjarging
endurloysn	síbjarging
endurmenning	síbati
endurmeting	símeting,ummæli
endurminning	síminning
endurminningar	sífrásøgn
endurmynd	síeftirgerð
endurnýgging	síafturbøting
endurnýggja	síendurskapa
endurnýggjan	síafturbøting
endurnýta	sínýta
endurnýtsla	sínýtsla
endurprent	síárit
endurprenta	síprenta
endurprenting	síárit
endurpróvtøka	sípróvroynd
endurreisa	síbyggja,endurskapa
endurreising	síafturbøting
endurreisn	síafturbøting
endurrindan	síendurgjald
endurrit	síavrit
endurroyting	síull
endurroytingur	síseyður,ull
endursenda	síboða
endursending	sísending
endursiga	síendurgeva,endurtaka
endurskapa	Samheiti:endurbyggja,endurbøta,endurføða,endurgera,endurnýggja,endurreisa,endurskipa,endurstovna,uppnýggjabirta, kveikja lív í aftur;brynja seg aftur;byggja upp aftur;byrja aftur har ein slepti;byrja av nýggjum;byrja, royna (um) aftur;fara aftur til verka;fáa aftur á føtur, á rættkjøl;fáa á glið aftur;fáa glið, gongd á aftur;fáa naggatódnina úr aftur;gera av nýggjum;gera, skapa, smíða aftur, av nýggjum, um aftur;gera (sum) nýggjan aftur;herja á aftur;kveikja nýtt lív í;menna (seg) upp aftur;nýggja upp aftur;reisa aftur;royna aðru ferð;royna aftur;taka fram, upp aftur;taka upp annan tátt↔afturbøting,forma,grøða,hjálpa,styrkja,umvælaAndheiti:avtofta
endurskin	síafturskin,ljósglæma
endurskipa	síendurskapa
endurskipan	síafturbøting
endurskírn	sídópur
endurskoða	síkanna
endurskoðan	síkanning
endurspegla	síspegla
endurspegling	síafturskin,ljósglæma
endurstovna	síendurskapa
endursøgn	sífrásøgn
endurtaka	síendurgevaSamheiti:dalla,endursiga,jabba,japsa,jótra,júka,mala,maldra,mella,meyka,meyla,mikla,móka,níva,njótra,sjabba,sjagga,sjagla,skjølka,táta,tvítaka,vevjaeta, tyggja orðini upp aftur;hava e-t til uppkippingar, uppkipsan;rita, taka, tyggja uppaftur;roksa, siga, taka, tosa, tvassa, tyggja upp í saman (aftur);siga e-t umaftur og umaftur;sita og níva og níva;tosa upp í røkur;□e-m verður uppkipsað e-t t.e. havt til uppkipsan(orðgýtast)fussa,jagga,jangla,mjaldra,møsna,práta,roksa,rødda,rønta,sjóða,skúma,snurra,sussa,tístra,toyta,vevjaaldri, ikki, ongantíð halda gák, munn, aldri tiga;altíð hava okkurt at brúka seg um, at siga;brúka, mýkja geilatíkina, jemmilin, leikindini;brúka, ríva, skræða seg;brúka, sleipa gákin, kjaftin, munnin;júka og jabba;skræða gákin aftur at oyrum;tosa ein upp í ørviti;tosa hart, nógv;tosa javnt og samt, uttan íhald, slit, steðg, út í eitt;vera málamikil;vríggja leikindini;□hann leggur ikki leikindini saman;hann tigur ikki heldur enn ritan í berginum;hatta situr og ríkir sum ein gomul hjalshurð, eitt akurskritt;leikindini ganga í heilum, standa ikki still á hasum↔endurtøka,fara afturumaftur,fótatraðk,gremja seg,jabbaður,møsn,møsna,siga,umaftur
endurtrygging	sítrygging
endurtryggja	sítryggja
endurtøka	Samheiti:jabb,jabban,jagg,jótur,júk,júkan,kjøkr,meyl,meylan,munntami,neyring,sjagg,sjaggan,trúttan,tvítøka,uppafturtos,uppafturtøka↔endurtaka,fara afturumaftur,fótatraðk,jabbaður,møsn,møsna,umaftur
endurval	síval
endurvinna	síarbeiða
endurvinning	síframleiðsla
enduryrking	sísangur
enduryrkja	síyrkja
eni	sívreiði
enn	síafturat,framvegis,hvaðna,umaftur
enneru knotur	sílivst so spyrst
enni	síkneysur
ennigul ont	sífuglur
ennigulur	sífuglur
ennihvítur	sílitaður
ennisbrattur	sífattur
ennisfattur	sífattur
ennissvartur tyrningur	sífuglur
enntá	síafturat,av illum,hvaðna,sjálvt,tó
enntó	sító
enta	sísvara
epa	sískríggja
epistul	síluteind,skriv
epl	síepli
eplabing	sígoymsla
eplabløðka	sígróðurnál
eplabøur	síjarðarstykki
epladáli	sídáli
epladeild	síjarðarstykki
eplaertur	síepli
eplaflus	síyvirflati
eplafrukt	sígrøði
eplagoymsla	sígoymsla
eplagrøði	sígrøði
eplahaki	síknívur
eplahol	sígoymsla
eplahús	sígoymsla
eplakassi	sígoymsla,kassi
eplakovi	sígoymsla
eplakrubba	sígoymsla
eplaleypur	síkassi
eplamamma	síepli
eplamatur	símatur
eplamold	símold
eplamunni	símunni
eplanál	sígróðurnál
eplaneyð	sítørvur
eplaperla	síepli
eplapláss	síjarðarstykki
eplaposi	síposi
eplapottur	sípottur
eplarhol	sígoymsla
eplaryggur	Samheiti:hyppa,ryggur↔dyrka,epli,jarðarstykki
eplasandur	síjarðarstykki
eplasekkur	síposi
eplaskal	síyvirflati
eplaskiljing	sískiljing
eplasnórur	síband
eplasoð	sívatn
eplaspann	síspann
eplaspilla	sírot
eplaspíri	sígróðurnál
eplastykki	síjarðarstykki
eplateigur	síjarðarstykki
eplatrog	sígoymsla,kassi
eplatunna	sígoymsla,kassi
eplatøð	síkøstatøð
eplavatn	sívatn
eplaveður	sígóðveður
eplavelta	síjarðarstykki
eplavelting	sídyrking
eplaveltur	síjarðarstykki
eplaær	síseyður
epli	Samheiti:átepli,epl,etingarepli,flagepli,geldepl,hentepl,jørðepli,kulpa,matepli,moldepli,reimaepli,sandepli,sárlingur,setepli,siggepli,sleingingarepli,sniglaepli,snjóflekka,steikingarepli(eftirepli)eftirgróður,opinepli,vetrarepli,villepl(eplaertur)eplaperla,ertur,gásarepli,knas,perla(slokkepli)fræepli,toppepli(móðurepli)botnepli,eplamamma,mamma,mommuepl,móða,omma,skrukka↔dyrka,dyrking,eplaryggur,fræ,grógva
eplibing	sígoymsla
eplisfrukt	sígrøði
eplishús	sígoymsla
eplisong	síjarðarstykki
eplutur	sílitaður,prikkutur
erfínur	síúrklænur
erfornur	síaldrandi
erga	síoyðistaður
ergamal	síaldrandi
erji	sífiskur
erkieingil	síævintýrhugtak
erkvisin	sísmásárur,snarsintur
erkymla	síórógva
erla	sífuglur
erla kongsdóttir	sífuglur
erlamin	síbrekaður
erljótur	símisháttur
ermøri	símáttloysi
ernast	sílekjastSamheiti:erpnast,errast,herðast,livna,lívgast,megnast,mennast,pretna,reystna,rætna,stimbrast,styrkjast,styrkna,treystnabíta saman tenn;dirva seg (til e-t);draga til sín;ernast, erpnast, pretnast upp;ernast, hivna, kvikna, livna, vakna upp, við;erra, fata, herða, manna, menna, stinna seg upp (aftur);fáa dirvið, mótið aftur;fáa ferð á seg;fáa føturnar, hornini, høvdið fyri seg (aftur);fáa, hava viðrák;fáa (upp) á lag at...;fóta sær, koma aftur á føtur, upp undan aftur;gera seg til aftur;gerast kvikari, lívligari, raskari o.fl.;hava framgongd, framgongu;herða seg (í huga);koma aftur fyri seg, fyri seg aftur, koma seg aftur;livna, lívgast upp, uppaftur;móta, vinna seg aftur;rista letina av sær;rætna aftur;seta dirvi í seg;spenna, spíla seg út;stálseta seg;taka annað skinn um bak;taka dik á seg;taka eina rend á seg;taka fastatak á seg sjálvan;taka seg fram;taka sær um reiggj;taka vatn yvir høvdið;vera í menning;vinna fram;vinna frama(vaksa við uppgávuni)mennast av mótgangi, mótstøðu↔búnast,lekjast,læra seg,lætta,styrkjaAndheiti:sjúklast
erni	sístoltleiki
erpa	síreypa
erpikjaftur	síreypari
erpin	sístoltur
erpinskapur	sístoltleiki
erpiskítur	sífínarimpa
erpisliga	Samheiti:errisliga,stoltsliga↔fínarimpa,manniliga,reypa,stoltleiki,stoltur,upp á rós
erpisligur	sístoltur
erpnast	síernast
erpni	sístoltleiki
err	sísár
erra	síreypa,styrkja
errast	síernast
errin	sístoltur
errinskapur	sístoltleiki
errisliga	síerpisliga
errisligur	sístoltur
ersmáur	sísmáur
erta	síarga
ertari	síargapetti
ertin	síargingarsamur
erting	síarging
ertingarsamur	síargingarsamur
ertisamur	síargingarsamur
ertnabúkur	síátari
ertnakíkur	síátari
ertnastampur	síkassi
ertur	síepli
erur	sísvakur
erva	sífáa
ervaberg	síberg
ervabit	síjarðarstykki
ervaboð	síboðan
ervað	síbaksan
ervafylgi	síseyður
ervahagi	síjarðarstykki
ervakavi	síkavi
ervakrógv	sígoymsla
ervalamb	síseyður
ervaljós	síljósglæma
ervamikil	síførligur
ervamjørki	sítoka
ervarók	sírók
ervaseyður	síseyður
ervasjógvur	síhav
ervaær	síseyður
ervi	síhátíð,veitsluhald
ervingaleysur	síeinsamallur
ervingi	sískyldfólk
ervingur	sískyldfólk
ervisseyður	síseyður
esil	síross
esja	sírotna,skvagga,stinka
esjan	síljóð,luktur,rot
eskja	síkassi
espingur	sísjófar
