watt	(ravm.)altjóða eind fyri virkt(styttW, eftir James Watt (1736-1819)),peran er 40 watt;sbr.kilowatt[da.watt,en.watt]
wattmálari	(ravm.)wattmetur[da.wattmeter,en.wattmeter]
wattmetur	(alisfr.)tól til at máta...(máldur í wattum),wattmálari[da.wattmeter,en.wattmeter]
