x	1(málfr.)hjáljóðsstavur vanl. ikki nýttur í føroyskum (nevndur )2(støddfr.)1vanl. heiti á ókendari stødd(t.d. í líkning)2tekin fyri virðið á fyrra liði(í krossskipan)
x-ás	(støddfr.)útás[da.abscisse,en.abscissa]
