c	1(lingv.)konsonant2(lingv.)bogstav normalt kun lidt anvendt i færøsk (kaldes )3(musik)tone og tilsvarende node
C	1romersk taltegn for 100[lat.centum]2tegn for celsius,20° C
celsius	celsius(forkortetC)
cl	tegn forcentiliter
cm	tegn forcentimeter
C-vitamin	(med.)C-vitamin
