x	1(lingv.)konsonant2(lingv.)bogstav normalt ikke anvendt i færøsk (kaldes )3(mat.)tegn for en ubekendt størrelse(fx i ligning),x og y
X	romersk taltegn for 10
x-ás	(mat.)abscisse
