c1	(tónl.)taka høga C take (, play, sing) top C;lítla Cmiddle C
C2	(st)centigrade
celsius	centigrade;30 stig celsius30 degrees centigrade
cl	(st)centiliter
cm	(st)centimeter
C- partabræv	(class) C share
C-vitamin	(lækn.)vitamin C
