z1	(málfr.)consonant only used in words of foreign origin, /sæt:/
z2	sís
zeppilinari, seppelinari	Zeppelin
Zeus	(sern., gudal.)Zeus
zeusdýrkan	worship of Zeus, Zeus worship
zeustempul	temple of Zeus
