cadet branch	yngri grein av ætt
cadge	biðja, bidda; snulta (t.d.cadge a meal); cadge onnassa uppá
cadger	biddari, snultari, sníkur, nassari
cadi	kadi (dómari í einum muslimskum samfelagi)
cadmium	kadmium
cadre	1ramma2(herm.)liðskjarni, rót; fast starvsfólk, kjarnalið;(pol.)kjarni
caduceus	(gudal.)merkurstavur
caducity	1forgeingiligleiki2ellisveikindi; elli
caducous	1forgeingiligur; stokkutur2(plfr.)sum natúrliga fellur3(løgfr.)fyrnaður
cady	hattur, høvuðklæði;Slok
